id,vote_event_id,option,voter_name,voter_id,note
4dc7a024-f8f2-44d2-86d5-fd524a974465,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Murphy,ocd-person/ef175304-020e-4f79-b71f-dc961b738254,
03436a7a-cf03-4f21-8417-d0602679dde5,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Murray,ocd-person/66e7c819-cd52-4034-bace-bfec476c106d,
4acdf522-a515-4368-bb02-3e06cfeead09,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Nguyen,ocd-person/1e7b8d51-56fa-4faf-93e6-9b485812ddf9,
5a4acbf5-3036-4353-9591-de41d159c711,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,O'Day,ocd-person/67f64532-7f9a-4cd3-8c89-dc9b5df06517,
3de086ab-f1cf-4875-9776-27cf86b45dcd,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Ouellette,ocd-person/0fbe25ff-563e-4563-8523-f151bd839e3c,
c6f62951-6b15-45e4-b9b7-bb422206b4ff,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Owens,ocd-person/f20dd448-92ef-458c-bf92-90e7e766072a,
311f7f2b-5c69-49b6-80fd-73e991e1512d,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Paulino,ocd-person/99109961-27e8-4e58-8269-3a1deb29f228,
373ce2b6-eefc-4d33-a4c3-e9ae67591018,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Peisch,ocd-person/2a9569a0-feaf-431d-8a8d-012d8ebccbf8,
4ca6b3b5-fb95-4f36-9a09-cbaccedcf9dd,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Philips,ocd-person/73394d70-485b-4fbf-a512-bf2da4e4cb3b,
ceb1349f-7bdd-4ab7-ba0f-523c88727fcc,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Plouffe,ocd-person/2b6d0884-6638-410e-87b7-243c7ca18a16,
c87594e0-1d18-40d7-b057-70be602a6d2f,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Puppolo,ocd-person/8302648f-4ed2-454e-ad1e-d7389e25b8dc,
f79acc95-7951-4320-8f82-f42dab11a6c4,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,"Ramos, A.",ocd-person/300d40b3-9479-43c0-99d3-18f94e1110cc,
fd9d1cbc-2a1f-4159-b10f-d2cad3a47e2c,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,"Ramos, O.",ocd-person/a1a94ad4-7b75-46be-896e-548c86b23d0c,
710055e3-8961-42a5-8593-b091ed94defd,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Reid,ocd-person/d3ad855a-567f-443a-bb9f-480a0c95fb06,
60ad6df7-d231-4516-b729-ef7f2d7348f0,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Reyes,ocd-person/824532f7-8dc9-4a1a-a7b3-16b2d0e78941,
f49cb5d7-2a13-4e25-9247-9f5b147e58da,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Robertson,ocd-person/f3dd7fd8-5d7f-4fa3-b2fe-910e375f2edd,
9ef79694-da6d-4613-b73a-3c40c4f8ee76,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,"Rogers, D.",ocd-person/51adc4d9-23d8-442f-b692-c4e4204f552e,
397d5b7c-1315-4923-a9fa-d012ac855055,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,"Rogers, J.",ocd-person/50942563-77bb-49ec-a54c-6e26048a31a3,
b6eec10f-042e-468d-a337-f35c005e1b07,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Roy,ocd-person/b23d4ed5-1994-4355-a102-cdf15ae57230,
204d70dc-45ae-4250-8cd9-13d46d0d04f7,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Ryan,ocd-person/c0519476-08fc-44af-9114-c77d197f883d,
149fbb2e-0be7-4755-8c9c-1d2e7261e0bf,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Sabadosa,ocd-person/05f9b238-283f-4529-8989-ff7d1bda60a8,
505224bf-3a73-42ef-9a3b-d09e7bacc57b,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Sangiolo,ocd-person/adb7ebb2-480f-4215-859e-3a1194e9a598,
daeab9b8-4129-4e10-916d-6a4242304997,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Saunders,ocd-person/c3d23eba-caa6-4d2a-bbd2-5b8b2ca184ae,
62dee23d-dbfc-4677-adfb-8683ca1127f6,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Scanlon,ocd-person/804c5518-7fdf-43c9-ba24-f2c24eb3b0ab,
720feb94-0c70-4316-8051-db6c36368e7a,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Scarsdale,ocd-person/a25fd374-e502-43bb-91fe-99c4b6c493a5,
3aec4e95-b206-4848-b6ad-7b6299ba4ae3,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Schwartz,ocd-person/2770216d-1802-435d-b147-4ca1d684dc45,
67cac10a-0865-4b6b-aafb-8742b0c57ba6,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Sena,ocd-person/8f480d9c-0741-43bb-83a4-179745e1f3b2,
a9bb443e-825e-458d-9801-aeca20afce60,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Shand,ocd-person/6c49bb2c-7c53-4f22-bfb9-04af813b95b0,
2b9b64dc-9973-4301-b6d4-dcf0470eeb66,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Silvia,ocd-person/6e81dcb7-4a04-4a88-b5f2-728a3336cf9d,
8753d70f-3d3c-44a8-b54e-251a3b1f483b,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Sousa,ocd-person/a148ff77-2e73-4e42-a525-20e8d1ed569a,
3aa533cc-33b0-458f-98c3-637fb04de1c8,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Stanley,ocd-person/2becbe4e-5b5e-4b42-be87-b4abf57550c7,
9820624f-121b-4165-b524-cfff535fb4f7,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Sylvia,ocd-person/7446bdd1-f6b4-40cb-a039-41f4be68833e,
116393f1-4240-45da-bb48-a5012011d99d,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Tarsky,ocd-person/9c847f4f-a48b-4d42-95cb-2b6a219f89ac,
aaaab337-d82a-4685-a6f0-75fc768e9952,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Turco,ocd-person/cd89185f-f928-4b26-bb47-60f1bccad0dd,
8d971cbe-c12f-4d52-a875-9c9e6a554ca6,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Tyler,ocd-person/3b92fb1f-d268-40d8-8a4e-851f11fe81ff,
e699590d-fe59-4126-bb3e-f227081d3f6c,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Ultrino,ocd-person/209427dd-91f0-45d6-ae8c-05a51872c10c,
91bc0e2d-2625-459d-ba22-d6b41c1e9b7d,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Uyterhoeven,ocd-person/a3f4c05a-b51a-4b8f-bc5d-d4cb82d74164,
89c95897-66f0-42cd-8699-71a03e3a3c27,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Vargas,ocd-person/c1f81bec-d032-4f41-940c-ca32f2b5af12,
65bdc78a-04ba-4b07-ad90-35f3717c019e,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Vitolo,ocd-person/7a234dbf-2f9f-466f-8db1-44ac0f3975a8,
2da6a0be-1d8b-490d-9e51-44723bc3d408,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Walsh,ocd-person/5f796cb3-08ae-40c4-8c11-a2758f317cc2,
d2484749-ff67-42a3-a87f-67f886421d3d,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Wells,ocd-person/e988f332-eba5-40a4-b55f-554728360e6c,
78ca8bad-921e-4d4e-b912-3b51795610d9,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Williams,ocd-person/b23dd64e-a05c-4fe1-8562-c29436ca79bb,
41ff1556-fe43-4f1b-b053-db1ecebbc4d9,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Worrell,ocd-person/59539448-5c3b-4d4d-8e96-48fabb01b10f,
d95e354c-d041-4112-b00f-07578463f935,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Zlotnik,ocd-person/49c4bb4e-fadd-4136-953f-6bd64a970acb,
a121313e-36e6-4f4d-9ac5-acabf8647a46,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Jones,ocd-person/368c3f95-1124-4f0a-9ab5-7361cb2805d3,
bb1df737-8016-442e-a42d-e2f351ae4e9e,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Ferguson,ocd-person/888457ba-c348-4826-b2c6-450dba5e38bd,
91d7d5f1-c55a-404c-a946-98158e6233d9,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Frost,ocd-person/fdc5586f-0db3-4614-af1f-72a42cf5e6f0,
df287cc8-f64f-46d4-944f-07ea18f4c287,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Berthiaume,ocd-person/5a276629-f50a-4d9a-a54e-2c0e07f84968,
53826266-eb87-4b6a-9405-e75590226de9,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,not voting,Boldyga,ocd-person/0e72fc19-89be-49b9-8baf-5f35f938ec87,
bf36fc29-24cb-4fd9-80a2-61e922346bc6,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Chaisson,ocd-person/0a74c581-eb5c-4935-b5c3-f4a77e6dcd31,
d738a37a-f82e-4b0f-925f-15e31dbacd08,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,DeCoste,ocd-person/cf295962-4f8d-427a-84e9-c7615ff94c8c,
a0f70d37-7aba-4618-b246-b87e662cabc9,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Gaskey,ocd-person/013e94ee-496e-42f3-8b1b-f96c737f1f8e,
60a44e93-5116-44a6-86f4-dcee7a66b8c9,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Howitt,ocd-person/54487f49-5377-4c41-bd97-60b748cc240a,
3e5ed43d-d529-4ac2-9b46-d84d302b83da,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Kane,ocd-person/3dd1e2a8-3fdd-4d3a-9504-88a04f3fc973,
51dd2feb-a5fa-46fc-ae09-93bac9977dd2,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Lombardo,ocd-person/398f9a47-bc65-4c2a-b12e-347f375d8fac,
4400f020-402a-40fc-ac21-9675b86ca72d,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Marsi,ocd-person/0e8c6c71-bca0-46fd-86d1-223d41ed5517,
c7f8e6d8-f38d-44c8-819f-b99b73c5a35f,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,McKenna,ocd-person/0e6c20bd-bfcb-445c-a1ce-3be99e26398e,
a4298c53-cf8e-4699-bbab-59d17d93a586,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Muradian,ocd-person/b601dee7-1ad1-4f36-b585-b0fb5077fd89,
c5695715-5d83-48de-94d7-a871745d7c34,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Orrall,ocd-person/6d186dd3-a4a0-4d65-aaf1-2f0a63cd42ec,
5ad81b1f-b13f-4195-93cd-5ebdca0240f0,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Pease,ocd-person/72eea330-24b4-4207-a016-0b1e568e0b6e,
f5787c88-3cd1-43cc-ad56-7e7c181770fc,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Smola,ocd-person/d8895862-a95b-4982-bb2e-31c8ffa4bf57,
ae8c52cc-bf26-4b65-8607-15edca898239,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Soter,ocd-person/4cec2aa4-c17b-4749-b0e9-58a25695bf2f,
83a7b881-e813-45e8-a39e-5d14978e3f71,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Sullivan-Almeida,ocd-person/bed31f9a-e759-41a5-80b6-8b6bb9a64762,
f5ecec49-4c88-4af9-8932-cbb633b1b7a6,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Sweezey,ocd-person/1eece00d-5b31-4be0-9263-b594863b295c,
6abeb64a-2ff3-43fc-ae68-6d5acfef9b2e,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Thurber,ocd-person/4002361d-3211-4f02-b627-95d6e6a3f76c,
5b56fde7-fd14-4097-a6fb-e6b0210515f2,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Vaughn,ocd-person/2dd65a68-0ea5-4c15-b5fe-bcde086eb357,
f4f09b04-3c34-4988-a0e6-30dd04893ad9,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Vieira,ocd-person/5c798735-2f95-40a6-9ef7-4cd25eb638f6,
3519bf5e-fd43-4467-a6e2-6694f1e88fab,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Wong,ocd-person/e8071049-2a8d-4633-b6cb-c1f6ae83bb7a,
90b3112e-a4b0-4208-a52b-1189b1878d19,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,yes,Xiarhos,ocd-person/485e001e-95e9-4b79-9226-cf028a307138,
082e5a74-4c7d-4d51-93ae-7963fcde5648,ocd-vote/654d6d13-ec6f-45db-9ff4-3c976eeb0831,not voting,Whipps,ocd-person/76b07f35-1876-4259-9c0a-bdf595541c39,
ee60bbc6-e9b1-4336-957e-51843d08d9d1,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Mr. Speaker,,
40477478-189c-45ca-8767-afd6da39e000,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,"Moran, M.",ocd-person/2fd8669d-a5e2-40fd-bb2f-595210f1bf49,
be953716-589d-4449-b9dc-b8fbd00409bb,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Hogan,ocd-person/3d709a64-6cd2-49c6-ad0d-b007e834bfec,
d0d0d654-ae0f-4745-af8f-a99961c1d9b3,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Peisch,ocd-person/2a9569a0-feaf-431d-8a8d-012d8ebccbf8,
73beb045-b7c1-4713-bdbd-3247ec5b62d7,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,"Moran, F.",ocd-person/8c42603e-4483-44f1-995f-5956fa09c73c,
66b3f357-571b-4a9c-baf1-c8e86b0284f2,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Donato,ocd-person/18bf433d-24e5-46cb-9d83-c2f9373204bd,
45a217a8-00b6-48de-b3a5-f5a6b6e20c14,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Arciero,ocd-person/70e42c78-89e1-43cb-bc65-7d0da132daa2,
b33bdcea-77db-4f0e-be9d-1918d5dc0c60,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Arena-DeRosa,ocd-person/47ffc61b-0cae-4386-ae68-12b20eadd83f,
f9c4b17c-2802-4cbd-ae61-10f1b1f0785d,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Armini,ocd-person/eab9b69f-0434-4307-972c-6acce9deb370,
129a15be-64a2-4ba1-ac80-4bd3668a31c9,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Arriaga,ocd-person/ff433cf6-2895-4e01-b143-26747500f8a4,
7652e7ed-2852-426d-b6ee-5c57ea436475,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Ashe,ocd-person/503a0888-f086-4b52-b03c-c5293378bc51,
2a3c4406-9752-4da6-b1e9-025c265b3766,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Ayers,ocd-person/f81b07bd-cc43-47be-95ea-dca26f19a647,
c6c273d3-8bd6-4f08-9888-51dc616a9dba,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Badger,ocd-person/a0c80d02-beb0-42c3-b7ff-31fc0d5351f5,
3feff5dc-f076-494e-b0a2-84016252deac,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Barber,ocd-person/35396516-6096-4336-ab74-80d6d8e53bcd,
f0c630c7-0eb4-483f-89b9-e34c26c8c874,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Barrett,ocd-person/da8051b7-de05-4c30-9d37-5d7223906356,
e147c867-1db0-4006-8f2c-52ff2cd9ad29,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Biele,ocd-person/5fde161f-7456-4006-bffd-eaf6fedc5aa3,
ec36ca0e-86d4-4b48-b6be-2db3cd639d7d,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Bowen,ocd-person/f9a6f401-206b-43df-a1b9-0fc1cd8a3417,
f518f884-d0d1-43ed-9a49-d078bd516b26,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Cabral,ocd-person/59aed143-c5c1-4760-ac55-eab18600c451,
aa9ed995-fbbd-404d-bb75-61b5fa6b182d,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Cahill,ocd-person/5f227f77-f58b-4ac6-b193-9f406bde4055,
9610b818-fc8c-4580-95b0-fe14aac54320,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Cataldo,ocd-person/f43366ee-ff27-43ac-aa55-629be715b4a9,
793ff92d-814f-42e5-8c10-a36a7834b27d,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Chan,ocd-person/6b420d2a-f12d-40ca-a13f-04cf9061a66b,
67727a14-9e6f-477e-99c4-5c2146c7777c,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Ciccolo,ocd-person/ea385faa-049c-4743-ad41-3bbe58ee40e2,
2fe60721-a172-4fd2-b483-c9b993d4e0df,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Connolly,ocd-person/a8225754-d88c-4343-8829-aa168b564cbd,
bcecc1cc-8493-4697-9be4-dd1dec381c08,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Consalvo,ocd-person/edcd5892-2488-4945-a3da-86f40012d396,
391c32e4-f806-4f47-8706-2d1487202516,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Cruz,ocd-person/5ae88c49-8938-4472-8de2-1c0f0bc0e2f0,
308c14e4-5c51-4f18-a951-f9e9cdb3c26f,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Cusack,ocd-person/b51c5c27-7da0-42f5-b67b-22085173af7a,
2e66f9d4-abb8-4d2d-9774-be9433e26823,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Davis,ocd-person/386c6121-a2a4-4c92-b093-4abea066d840,
55aaab7a-8d2b-4291-8211-bef2120011c9,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Day,ocd-person/2e198563-4aeb-499b-8333-b4a46b605491,
e6a26119-7418-4d9f-a7ea-e30c615562a6,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Decker,ocd-person/b9019024-899b-41b3-a283-69c50866fabd,
5251b56c-a525-4c0b-bec7-caf5e7b4db90,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Diggs,ocd-person/df1a3cfc-1555-4a05-8a5c-03a7e53932aa,
ef9a9eef-a5d4-4341-9c00-beb40835f46b,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Domb,ocd-person/65617e1a-1834-4ec8-9f19-4ac801ce9764,
9019947b-ca49-45de-9606-054e3c87b629,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Donaghue,ocd-person/e2aa2c0f-d6e6-49d7-8483-d595a3a1eb3a,
21688f2c-2cfc-43b1-a536-ad911ce70167,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Donahue,ocd-person/d70e97f1-b8ec-489d-ab5a-2b7f3775ae8a,
3ac34192-9b70-48e1-b82b-c2d491cb7a01,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,DuBois,ocd-person/f41834f0-0d73-4e8e-8758-66184772c081,
3a19ca1c-fc52-40a4-8ece-7c85810e251d,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Duffy,ocd-person/e50e8121-bc6f-4aaa-8cf2-f1cbd53c9172,
49e6858f-ff68-49e4-b76f-79da8113a4b1,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Elliott,ocd-person/49816a0c-b8e5-4586-859b-8a8f1ae9b6ab,
a2086c73-0088-4b1d-befe-d6830beb0b8d,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Farley-Bouvier,ocd-person/1f444dfe-d3b3-4852-ab10-0682206d773d,
810148de-7695-4f69-b363-e61734914b1a,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Field,ocd-person/0a14e19e-3761-4aa2-887f-8b335d6e3eed,
47be86aa-5404-4139-a3d9-56cb05f778c9,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Finn,ocd-person/b61922e8-c775-4c74-8ecb-557d79162195,
88ef44ef-bb5d-4fde-8155-4855e5928dca,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,not voting,Fiola,ocd-person/af41924a-7c46-4b6b-b71b-bba683c62c5f,
68021cf9-968f-4512-bfaa-04de880eed4b,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Flanagan,ocd-person/c30f76b4-73d6-4795-be75-c46973d17f59,
676537b2-301a-406d-a3bb-3a241935cc45,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Fluker-Reid,ocd-person/99c9c9e7-f0e3-480b-ad38-de297e6c635a,
17bf97f7-b05e-42ec-b58e-9d1eb147dd0a,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Gallagher,ocd-person/3601344e-8a37-488b-a3b1-f355f4e52ea7,
671e5f1f-e233-442d-9047-088eec7cb991,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Galvin,ocd-person/04997a33-67a9-4535-95d2-c9a4c260519d,
5f0f1683-ca18-4f6a-97fc-378453a726af,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Garballey,ocd-person/1e9d742c-c20b-45cf-9e22-e7752189fa7a,
861011fd-573f-47e3-af8f-ff08bbb94bd4,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Garcia,,
41d76a07-220f-4fbe-be50-58efb8522c6d,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Garry,ocd-person/0e38852a-52b0-4aac-8a65-fa3fc964c88e,
04207cac-d821-4cbb-b1fe-4c6fa4b62f1e,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Gentile,ocd-person/b9a91cec-bad7-43a7-8fd2-60cd704bd7ab,
f0709c46-4ce3-40b0-b967-d71c3a244ca3,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Giannino,ocd-person/0ed98993-456c-4630-bd52-894bdde0c0b0,
17cb7e33-bbdc-41af-9018-debecb358037,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Gómez,,
9b92517d-ae96-47e0-97ce-53228ac307a4,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,González,ocd-person/c4d03c0e-713d-4195-ba23-1394f225494b,
4895f79e-d167-4d48-bb1d-c854e322a9a6,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Gordon,ocd-person/47c42957-b618-41b7-a557-5d24c33568cf,
5bfdbf2f-d7eb-4ffe-a7d8-11ff13a968b4,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Gregoire,ocd-person/5696763c-5fd6-44dd-9dce-7be56632cedd,
a95018c3-4a4e-437f-ae1d-9cdf563d50da,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Haggerty,ocd-person/521620ea-1e5b-4a0c-94f8-abe888370e05,
2778e277-6c47-4852-b6bf-2f6a1f3ef696,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Hamilton,ocd-person/799d49f3-28e5-46a1-bcc8-6370e9fbf44a,
7a2cf69d-96af-4f72-88e6-5f6f10ad6c49,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Hawkins,ocd-person/c8936e7c-f0f5-4dc4-b9e9-774e38638787,
4e414db9-9127-4e22-9245-5f6e49ef91a3,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Hendricks,ocd-person/9750bdb4-4dce-4003-85ec-672185a3a5a4,
18079329-8975-448d-8d47-0941ac6046ce,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Higgins,ocd-person/17c3ac90-1218-4d61-ae47-bc5ef6ee4a74,
bed3c605-1ec3-4651-9358-4b0011897c34,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Holmes *,,
d7ad0fcf-6ef3-48f6-a9c5-afd1b6e4ee33,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Honan,ocd-person/9e4b8b32-233e-443f-a147-46fbaa778a58,
900f3979-5909-4c60-b21d-1643a087407e,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Hong,ocd-person/e5b9b2d0-1626-4151-93cf-73c16035a584,
dd39cd58-6b0d-466a-974c-6619edf0f996,ocd-vote/fb1c8331-d8d6-4ec3-ba5a-d38d309d9a1d,yes,Howard,,
