id,bill_id,related_bill_id,identifier,legislative_session,relation_type
5a9d9523-0067-4d79-8a02-a77f432cf2da,ocd-bill/b0d495d2-5b6e-4743-8332-6351e7cfa18c,ocd-bill/376468ed-8d2b-4495-b068-c83b18662b6b,HD 969,194th,replaces
3c5ec443-0513-4ff5-b3cc-ff1deada0581,ocd-bill/441f116d-ba68-4af0-9606-56e7cbecb02e,ocd-bill/e3a2d84e-9e6f-49df-ab9c-91e82715f64c,HD 1736,194th,replaces
8d4879ca-4d95-46bc-984e-ebd52192bdc6,ocd-bill/a45d5da8-204c-4828-b6f6-919b26d20210,ocd-bill/ab794efc-3554-4cfb-8f46-568a77a31f53,HD 3344,194th,replaces
57805c9a-21e0-44d6-823d-35463fbf6e66,ocd-bill/fe88a5f4-0fb1-4c6f-8793-ee2acc8e731a,ocd-bill/23f03ecd-101a-484e-9c17-277e3a646e0e,HD 1376,194th,replaces
e11bcc54-3b42-413a-b6f7-283af6da45d5,ocd-bill/f892d077-ba09-4f37-b103-81feb5379d43,ocd-bill/9edc23fa-1940-4276-8393-f01f117dd2f1,HD 409,194th,replaces
dea39e04-a6da-4b18-a687-a318f5d4744e,ocd-bill/cc48add8-da69-4b04-abd4-1a98e80672ec,ocd-bill/05a76744-d066-4115-8979-69bc676b99ba,HD 657,194th,replaces
9bf5f176-aef3-4b86-92e4-035cc4a45686,ocd-bill/04ef50a4-6f17-4891-86be-31a90838fd0a,ocd-bill/ae751ec0-2507-4148-8c6d-7d91b9be758a,HD 3219,194th,replaces
3dcd6052-2486-43b3-af60-2ae8b95fc0d4,ocd-bill/ae2dfd02-ac23-424d-91a4-2f2b6c8deeb5,ocd-bill/1c867849-d208-4db7-b41c-229112e744aa,HD 1780,194th,replaces
f1d93994-f49d-4e77-b24f-adc936432359,ocd-bill/90866f1a-14e5-4562-9294-2b93c97fad91,ocd-bill/6c8ea1d9-206a-46a6-ace2-5fcb9abe08a2,HD 3951,194th,replaces
a7469c0f-8d83-4bf2-ad12-29f7b669bf14,ocd-bill/8429b32f-6546-44d4-a8d2-481479a4988b,ocd-bill/9426c9b8-0838-466f-8e6c-2693177ebcbd,HD 2609,194th,replaces
ab4a115c-babb-4a1e-9425-73b3f61a851e,ocd-bill/3024b77a-8e1b-4fa1-8b3c-9451e05bd082,ocd-bill/2695883c-58ad-46e8-9d94-5d8fc02a36df,HD 868,194th,replaces
62c6fe80-0927-46ac-9b06-f4f2b818e997,ocd-bill/22f523a2-4012-40f9-9250-cd1270309224,ocd-bill/597f468e-8b23-426d-b5f5-27a0797c0b7e,HD 3529,194th,replaces
58815311-2272-4eaa-b85a-e170f373ca78,ocd-bill/8ad4a097-d307-460a-a003-2549a502407d,,HD 5425,194th,replaces
ef72b95f-ba63-499d-9daa-b023612a3797,ocd-bill/5b1ad319-072d-4f18-ae25-cdefec38394a,,HD 5418,194th,replaces
fb745d33-19d6-4472-bef7-28dcdf9425c7,ocd-bill/60c6972c-a4ba-4eb4-be08-47e7352f0cb0,ocd-bill/f9201e80-f14e-47a5-9fa1-36b7f5355084,HD 4074,194th,replaces
f57af53c-468d-40b9-b9ca-4eea1ad65644,ocd-bill/84f2a8ad-44c5-4114-bf0f-8c2389afc47d,ocd-bill/4deaeb67-3045-4764-9072-d2e48c4cf076,HD 166,194th,replaces
5142a44e-9c5a-4fa2-863a-91d56e0b3c91,ocd-bill/85c6a0e9-311a-4dcd-84bf-baa7c243a026,ocd-bill/c1ea79e2-ef0e-440b-b40b-e87fcd93e0dc,HD 2014,194th,replaces
0a0d4f3d-69b9-4a28-b2d0-03ae60deec4c,ocd-bill/9672e4d8-52d0-40cd-9a5c-7ddce43ecb7e,ocd-bill/958e5298-fd60-48ac-9e0f-28e704079df9,HD 2630,194th,replaces
b347f624-e7b1-448b-a9d5-8cffa97e8961,ocd-bill/d552b35b-d40c-49d8-9ab0-e555c95a913f,ocd-bill/89b18aeb-b455-471e-b417-3918a2c98afa,HD 1921,194th,replaces
1a4dfca4-b590-4e71-956f-26f1c232f782,ocd-bill/a75cc5bb-1c8f-47fc-a7ca-681ff66c61ed,ocd-bill/7b2cd7c6-438b-4a7d-bff9-23e932261b2e,HD 1554,194th,replaces
a7222be6-c370-446f-b524-74dcd68936b7,ocd-bill/56213325-4a74-4884-9e4c-229384f6be62,ocd-bill/821e030d-2f88-494c-9738-2a431118de80,HD 1906,194th,replaces
98a21400-7a27-47f6-983a-4c6bb500bddf,ocd-bill/6d14ae15-cdaa-40dd-a3dc-663fe7c1ae57,ocd-bill/1aae42ca-441d-418c-b209-ea88439471ca,HD 4209,194th,replaces
06e16ea9-6f35-485b-9636-1249e8690e3c,ocd-bill/7e755243-6e7b-471d-9c16-ea3fdcc37ce3,ocd-bill/fa955088-693e-43f9-b89e-becf1c171846,HD 1854,194th,replaces
43bb2fb3-ca5b-4629-b0cc-7e0de3da6e0f,ocd-bill/ca5ac4e0-bc12-4b1b-b714-110f77686fe9,ocd-bill/6289984d-940b-4cc7-b1d1-bc51222d5baa,HD 1384,194th,replaces
bf0def9d-a4e8-4cf2-b8aa-5546abc2a3df,ocd-bill/49accf17-5f02-4282-8e84-a70aeb60a3b3,ocd-bill/75469740-b7e3-431a-8ca9-acc14280ff68,HD 806,194th,replaces
1b54efa8-c7bd-4099-b92d-5a87d9c767fc,ocd-bill/19b5914a-e6f2-4434-a811-6551d10e8b89,ocd-bill/2e579b6e-81b1-42ec-b135-60103f587bc6,HD 2934,194th,replaces
3378a47c-296e-4670-a124-4d1811b59283,ocd-bill/41ae8507-376f-4f65-a097-86665ada73d9,ocd-bill/9c727e9c-6985-4037-b5f7-ae8c86f26961,HD 1465,194th,replaces
aae3062e-d181-44bd-b8c9-2b5a70a03881,ocd-bill/66379ab1-e57b-4ede-a4d5-30e38869bf07,ocd-bill/67f26d21-2be3-4375-85fb-40ba194e1d9e,HD 291,194th,replaces
6c8e5f8e-1e8a-4b9f-bc31-1538094de13a,ocd-bill/39d3fb1d-7113-4beb-842e-f65da666fad9,ocd-bill/0ca77d5e-91a2-4c4f-abfa-c8fa2ce94203,HD 1302,194th,replaces
f641a7dc-3ec2-45dd-a789-9cb0c922f96d,ocd-bill/6217e721-9b14-40d3-8f4a-3123e0be65b8,ocd-bill/67eba220-29a0-40a4-887c-47cf02ed8297,HD 1750,194th,replaces
1439231b-30a6-421e-9488-609daa59522e,ocd-bill/0f71487e-10b4-40dd-abf0-ad958291fdb6,ocd-bill/1287d3e8-06fb-4305-9b82-de7e0554fe4d,HD 677,194th,replaces
5da7a9a1-5f17-438d-8421-b72a2d9483aa,ocd-bill/928a2490-b81a-4689-8344-6fbc4f7b7bbe,ocd-bill/a0568842-4715-40ac-9398-1e6467601b81,HD 4051,194th,replaces
b0b92e0f-9928-4aa8-9a33-6fc80c7a366c,ocd-bill/bd969504-505f-4ee9-a84a-139731d80fb8,ocd-bill/e44ee5d4-1b6a-4e3c-ac3d-74e46cf48b6d,HD 1109,194th,replaces
ef37933e-3407-44eb-9603-9023102fd2f7,ocd-bill/76e46a3b-edc8-4956-89d1-f9c476176365,ocd-bill/a28560b5-0cf4-4abd-82ee-cc1412b31d39,HD 2748,194th,replaces
71e17b84-8bad-48a7-9721-85610cac78f6,ocd-bill/6c4d637f-07e1-420d-8a66-3e608ca410d3,ocd-bill/ce30d813-a670-4f5c-b049-30218aee29f0,HD 75,194th,replaces
4c28868c-a866-48d4-9416-6cfef6f0fcbb,ocd-bill/3f2f5c24-427c-4aa6-b846-4700260549bd,ocd-bill/9b0991fb-29f5-4959-8889-4467221d0c59,HD 2873,194th,replaces
b7900232-c625-4269-bb13-1618a98b0f81,ocd-bill/71301c57-c42a-4826-a91e-f39a64289ac3,ocd-bill/440ca611-5a8e-402e-8d8f-fea45ea0845f,HD 3999,194th,replaces
4e8566bc-9ac3-473e-817c-09d2e5f84286,ocd-bill/183a8870-db2e-436d-b291-376661b29386,ocd-bill/2b4249bd-1e26-4eeb-8850-568b4adfcf11,HD 973,194th,replaces
1699c664-d69a-4541-b730-b0e14867b1e4,ocd-bill/ae4e0f3d-69ec-4f1b-a9bc-e71cecbf7915,ocd-bill/665b2b47-5c9e-44a1-9fbb-916763e8d752,HD 121,194th,replaces
9791f5a9-979c-4207-bb87-546484e6b56f,ocd-bill/2454e377-c0c5-48c9-a4ae-2f0e376276ed,ocd-bill/a6cc90fa-6b2d-419e-8899-df69734a796c,HD 2291,194th,replaces
364706e8-436b-44a6-b789-b7075f863a0a,ocd-bill/559c8d75-b1c0-4c95-a569-3661baa5a72e,ocd-bill/ac4d630f-b977-42c9-88b2-3cb7277ce4d2,HD 1628,194th,replaces
d894dd5e-a763-4abe-bde7-838a08395e15,ocd-bill/61d1d469-8679-4ec3-94ee-e4140441bf0b,ocd-bill/27442780-87a7-418e-9dbb-9936d846e430,HD 2957,194th,replaces
2a1ac18a-8e8d-41e8-834c-870d9dfafa6b,ocd-bill/29232f58-fb16-4430-8f87-46cd858240c6,ocd-bill/bb58bf9f-a42a-460c-9f8e-0cfb28f66eb7,HD 217,194th,replaces
fb701fa0-28e9-4683-aef8-1cd9838448b8,ocd-bill/a497a54c-f949-44e5-8177-b08fc10904dc,ocd-bill/b57b02eb-97ac-46f0-a6c7-fbd813c6df86,HD 2319,194th,replaces
d1ed0811-ee8a-4389-a0d1-214df6365dee,ocd-bill/827025e9-25f5-4b9e-b44f-267cb7c634c2,ocd-bill/e89b4eaf-55ce-4fa5-a5df-817d306e1387,HD 1887,194th,replaces
ebf41ccc-8aec-4483-9a8d-dd2daf755ca3,ocd-bill/3ac504e8-cd8e-47a4-a607-d6eb9c0af9f6,ocd-bill/82ec0e42-9482-4c10-bca0-b313092911ea,HD 1858,194th,replaces
64138ba8-ed31-431f-96ff-f8c1a81e7af6,ocd-bill/8540ccc0-673e-475d-9c34-52be490803f4,ocd-bill/b8191acb-0e61-4bf8-b857-1a3f1d2198bc,HD 1900,194th,replaces
381a0726-b2ba-41b3-a219-c7c7d4d0299d,ocd-bill/773b7b89-2ca9-411d-955e-7b325ef9729a,ocd-bill/f452bd0e-d306-490d-81de-42d742a9eeb9,HD 1529,194th,replaces
19648db6-2624-4472-9799-c19ef4dde19d,ocd-bill/7b62d780-79b5-4ec1-afce-e0a5c623c854,ocd-bill/1a25b7b9-9f9a-4597-8c08-82efc2d542c9,HD 716,194th,replaces
582b0790-98b1-4b9d-89ac-e17ebec25db5,ocd-bill/d39a778f-1489-4a80-bc1e-cfe27bdc925c,ocd-bill/65aea494-3446-4cbe-829a-ae72b4652c05,HD 3481,194th,replaces
0193e556-506a-4792-b0c9-f7f8713ede23,ocd-bill/a5dbcda7-ef02-4a6e-b8af-79923778d527,ocd-bill/51b57cf7-e395-47ac-8d6c-89a743065fcd,HD 381,194th,replaces
0bcbd2a5-17e7-47c4-b5b0-db07e117d427,ocd-bill/761fc0c9-48e9-43ad-919f-46bb0e2fd1f0,ocd-bill/f69363c7-a84c-420e-9180-fbf8515e8438,HD 4157,194th,replaces
3f9b92a8-27c4-48d7-86eb-2d2daecb5e5c,ocd-bill/72c6e901-6037-4d20-8497-3399161a79a8,ocd-bill/e48c845f-e299-4819-be00-f070903806ba,HD 2031,194th,replaces
152e91d7-bbbb-4610-83e3-c15d4beb3784,ocd-bill/65362c08-a3da-4696-9a5e-606035bb6e13,ocd-bill/6635014a-f7b0-46e8-87b5-0578b3d974bd,HD 1174,194th,replaces
13d543e7-86c1-4b7e-87e8-95a9d6c0ecb7,ocd-bill/71ac01f7-b255-4d20-9bd3-df8610fdc030,ocd-bill/5d424b17-1395-46f3-bb9a-58edb6fcae70,HD 549,194th,replaces
dd0ec131-33c5-4ece-9b96-e1a81b61a1b0,ocd-bill/ab16837d-51ac-4ced-a1ba-546632fd8734,ocd-bill/ec14183c-a020-4a5e-9d86-e538439420e8,HD 1651,194th,replaces
856c3a9c-fb08-4b81-b100-966d5f1ed328,ocd-bill/1520147e-557d-4e2d-a819-c4893677a098,ocd-bill/cc609920-4cae-4cb1-b552-7bdd4b4e2369,HD 2261,194th,replaces
e40e4f81-672c-45ab-8a90-e671980cece4,ocd-bill/6c7d9a6b-47b0-4198-be4a-f3936d59e806,ocd-bill/5c4ba52b-8527-4ab1-b898-1b3a80652ed7,HD 3072,194th,replaces
be58be51-3437-4c4a-8e33-d969ab795175,ocd-bill/b1c2738f-a189-4b4c-a85e-81564083e11f,ocd-bill/631f0c3f-710e-43cd-ae50-d54b77820c3b,HD 309,194th,replaces
497162f9-5cf4-4697-a04b-6bbffff893df,ocd-bill/6385761d-ecc5-4927-9b10-9c83d8740b16,ocd-bill/e8597ef5-bcff-4f1d-9f99-e4d2f8a0fb85,HD 1776,194th,replaces
8ebd6930-a33d-4582-9bc9-fdcf0e763875,ocd-bill/cac153e3-89fe-47b7-afd2-79b9379f904a,ocd-bill/8cdf9359-3956-491c-83b1-9fe8b5a191c2,HD 3672,194th,replaces
19a1211a-e9ae-461e-aa1e-2e4d695ff422,ocd-bill/4b0a127b-a46f-4507-98aa-9e332ff493f6,ocd-bill/c8effc88-d0b9-47e9-a1ad-95faa1c1194d,HD 1461,194th,replaces
43492331-3714-42f7-986f-b33403894cd8,ocd-bill/7615cfb4-5979-4844-aea3-d8330c32fe32,ocd-bill/b962cb87-d9ce-4243-86ec-5315515d234b,HD 303,194th,replaces
78d37299-98f3-46c0-b409-8dab9286333f,ocd-bill/e8d8ba4b-2d98-4448-9511-52b8cfca0d1a,ocd-bill/faf423b5-6387-468c-8373-750ed7df952f,HD 1561,194th,replaces
bae36a90-e524-460a-9da4-5626288f6b4a,ocd-bill/a502c8b7-0785-493c-9441-4aaa01083d28,ocd-bill/123bcd64-ddcf-4e3d-8118-c99bacd862f5,HD 2831,194th,replaces
578c3dea-d3d4-4151-ba84-05f8e195c17b,ocd-bill/efa76b70-e416-4a47-b5c4-730cac59aafc,ocd-bill/26e6e3e9-9710-4ab8-862f-3dcec6f09a93,HD 3224,194th,replaces
9ab72ed6-92f9-47c1-9eaf-3ae65f3dc7ac,ocd-bill/ad00ee8f-0359-4f1d-b195-bb7f2b69eae1,ocd-bill/dea3b23f-767c-41de-973e-f53c9882cde4,HD 2259,194th,replaces
09c35e6c-499c-4118-a47c-6f9ffbf2f3f1,ocd-bill/7b177179-3990-472e-a0e8-e7fabc824db6,ocd-bill/0672779e-cf58-4c31-8ca7-618482a17482,HD 3217,194th,replaces
51ec1c2a-5190-4cb1-9002-84c67a400c47,ocd-bill/d6acb9ee-19f2-45a7-8334-2563587e25c1,ocd-bill/c485ee52-e029-4cb6-9762-85d65847fa80,HD 277,194th,replaces
6bfe5e35-f79c-4154-9a01-9d2fd62e3a43,ocd-bill/e0cd0e98-4c95-409a-a1a9-f5421c80acae,ocd-bill/ea6b64cf-25ee-4f5b-9430-d72130fcec70,HD 1691,194th,replaces
2f37cf06-e422-4329-be66-680aab7174b7,ocd-bill/1ccfc241-6fc9-43f5-934c-950c16933970,ocd-bill/5a65f585-1f99-4b0c-8773-7d0de26aa05e,HD 2411,194th,replaces
131e3c0b-bedf-49eb-a80e-d625c141e179,ocd-bill/ef3616a6-a923-4b93-a04b-0517b9227a4e,ocd-bill/4a28e57f-f815-428e-b775-94c7074c1311,HD 2733,194th,replaces
c0040eaf-5aa5-412e-a3c0-b73c1e5a356a,ocd-bill/59c7d46f-4ab3-454d-84e9-c06fbdd40535,ocd-bill/b6c28175-badd-4f37-8dec-2840c07ef5d5,HD 3322,194th,replaces
0b7bcd48-db9b-43f0-b579-66b9976253bc,ocd-bill/20f683e7-3913-4db0-93f4-76a9ffb38913,ocd-bill/f741ca67-1f05-4bac-939b-99a64413bcef,HD 649,194th,replaces
9b3d9237-3cea-48ed-bd11-8cd00c0c1cd1,ocd-bill/17b3cac5-d643-4fcf-bb8c-f9fbca1fd52d,ocd-bill/8e87663a-7ad1-480b-a270-7647b3c66342,HD 568,194th,replaces
6c3b28ea-6f2a-48fa-8297-95a0f069a5b6,ocd-bill/ce7968a1-ee9b-4987-9240-ce5aab745d90,ocd-bill/f93ebf69-ce9b-49ec-af76-bc62acee9c0b,HD 1053,194th,replaces
db07e317-c4d7-4928-ba9c-7dcd48e709e3,ocd-bill/a710f84e-6f8b-41bc-9d50-0cf86177847e,ocd-bill/fb53af79-e6c2-4f03-8115-08517c44af6c,HD 216,194th,replaces
c85c2f6e-529c-40e5-ac93-a3ae2e13a4a7,ocd-bill/7b692946-0b60-4f73-b286-b2501c1219ea,ocd-bill/62a4e597-821e-44b4-b486-51fbd63d2af7,HD 1973,194th,replaces
369865d2-07ae-46b9-ade5-ec95105dec70,ocd-bill/94ee3dab-b13b-4206-a0bc-c3b3163c5acd,ocd-bill/f3895225-619c-4582-9ae3-366f7dd1fcdc,HD 2659,194th,replaces
ec6f43f1-1de1-45a6-b52a-3c1e8172e9ea,ocd-bill/5545b447-9c2a-4e7d-aafc-f27d9a85f432,ocd-bill/89f8d40f-4b9e-4936-989b-dfeaec8a5e31,HD 2619,194th,replaces
030cdeff-83a4-42d5-8d2f-cda5c68ce5e7,ocd-bill/4fe894d1-40cf-4d50-864b-f1a58341d129,ocd-bill/844ec48b-0c02-4cc7-8e5e-d009ac2b1dd2,HD 1637,194th,replaces
d0f85927-00cc-423d-9cbb-c4b93c216b84,ocd-bill/57161637-07f2-4848-8e50-acbb24a89ca9,ocd-bill/78ff5324-2f4e-4cd5-86e4-8c00dac98124,HD 2572,194th,replaces
40b27169-c3f4-4e3f-a407-99e323506829,ocd-bill/efa6b1cc-f8df-474d-a729-462382376df5,ocd-bill/5845635a-e24c-4623-9558-12136b3485bc,HD 3671,194th,replaces
2fbfc5d8-1d06-4440-93d7-af8d7f5a7f97,ocd-bill/51cfe311-5b2d-4249-ad33-9b96b7b6d8f5,ocd-bill/518fd015-33e3-459d-aa01-06183a447fdb,HD 3751,194th,replaces
9fa9c272-465a-46c5-9bec-5221c8e3d08d,ocd-bill/8c18c6da-854d-412b-945f-5ccf0a0cb22b,ocd-bill/a89655ec-546c-46be-9763-83fb3f599b1a,HD 3998,194th,replaces
20057352-dc45-4345-9766-b6c26e527ec8,ocd-bill/42c3e45d-5302-4012-8209-18bed06b9ae2,ocd-bill/bae352a5-633f-4687-b899-4a45e80ba134,HD 422,194th,replaces
31be1760-282c-4a36-ab7e-1fdf228875b5,ocd-bill/a3a24a67-3132-41f8-b189-a4f31f9b8825,ocd-bill/40e5c695-86d8-420e-a026-2ffa42838d97,HD 208,194th,replaces
8ff20a21-b1d3-4f25-af44-5a5f761d0a23,ocd-bill/991c6f67-3dbd-4f70-888d-d64eb4662740,ocd-bill/ca4171f8-51ac-4acf-85aa-6ba5a1ea5ed8,HD 1904,194th,replaces
9791bde6-d352-4b33-87ba-cf17d89ee817,ocd-bill/a8b5ef18-0451-4096-8fa2-7e9a37810b35,ocd-bill/c1677c78-4c77-4da2-a73b-5c18dc0e52ea,HD 2473,194th,replaces
f208d623-028a-4ef1-b60e-1660c17751ac,ocd-bill/849bbabc-df52-4d10-91ef-89694be87c80,ocd-bill/4fe39e53-5043-44fd-a239-86fa6b905604,HD 1110,194th,replaces
fd10148f-1dcf-4306-b1ae-5da9f30ed274,ocd-bill/a031c5d6-6a2e-4a3a-b2e5-c1bd67016729,ocd-bill/3a2eace1-249e-4b16-a2c6-13c3c7d5fbe8,HD 3026,194th,replaces
29ecde67-f754-4474-a977-3ba2ca6ae75f,ocd-bill/323b6c96-d9be-4ec8-a44b-60ab4fe38372,ocd-bill/53ec8897-a303-4220-a6c5-ac6156f3b069,HD 3051,194th,replaces
ec8bc6c0-f7df-4809-9238-468bec70d5dc,ocd-bill/80ea5749-7b7e-4233-9f28-1dad45f3b519,ocd-bill/832e6b2c-36af-46a6-a307-70800b0f8d2b,HD 2352,194th,replaces
14c7bcfa-d008-4667-bd66-317abd3a4311,ocd-bill/1a065d04-a882-41bb-98c0-2644c6a80cb5,ocd-bill/79c9e1aa-318a-4c47-98d1-45789879b8a7,HD 508,194th,replaces
2bf7d111-9a67-42d2-881f-dcb301661f55,ocd-bill/28e5fe10-b327-4600-ac9e-418dadd0e00e,ocd-bill/4961856f-a980-4dc2-80bb-2cd59e052092,HD 896,194th,replaces
37465ad5-03f1-4a7b-a16d-bda24f469fbc,ocd-bill/f7516ea7-1ba2-4c8f-bf0a-90405f14cd16,ocd-bill/0c47fa06-83e7-4fda-8d5f-5d5c0e48207d,HD 3327,194th,replaces
a53aa8c5-5ea9-4e05-a142-1251f6740989,ocd-bill/219f473e-4bb4-4c7e-8724-ee3f3d246a80,ocd-bill/11348d31-3748-4b79-ba5a-902c764010fe,HD 1202,194th,replaces
7412a2b4-3cad-4273-ae72-692cac8252bd,ocd-bill/fa6fe9f8-5d8a-402a-be4f-5d2dd6cf23c7,ocd-bill/c7ee9f85-1197-443e-a474-de66ad301c57,HD 1853,194th,replaces
79d8d53d-8377-4998-911e-fc085ab6f2ac,ocd-bill/6330eb53-0707-44d2-af29-03628e834aa1,ocd-bill/6078d0a3-18f1-4700-ba98-70c22aa6eef0,HD 1221,194th,replaces
b9463d6a-073d-4b94-b064-b5717031183a,ocd-bill/e464f053-2122-4cba-bd72-0a63085c6692,ocd-bill/c50c95e3-be22-420e-86d4-a2551f3ab557,HD 1043,194th,replaces
b10dc3e3-1996-4eda-8b89-059aafd7855a,ocd-bill/6dea09d8-eb84-467c-8923-cd1070c6074f,ocd-bill/90bb3ac1-49ba-4f13-adf3-681e89e0aa16,HD 371,194th,replaces
a246253c-ef84-4070-b55f-ea8239bae191,ocd-bill/f8e24ab3-c933-48c4-931e-6305c0b31025,ocd-bill/83a4da64-d95a-4baa-9188-d8a86f989388,HD 1245,194th,replaces
0d5827bd-b5cf-41a4-a290-36c933b7aa6b,ocd-bill/65acbb37-e8bf-4fc3-9a69-1c0c08494376,ocd-bill/4211be64-0158-4bdb-9c0b-a282dafdf831,HD 2981,194th,replaces
f54e5396-541e-4d8a-8576-8e51892af6e0,ocd-bill/da5d1de3-aeff-492c-9a1d-8516ef774b04,ocd-bill/e819e5af-e710-4697-9a0e-fc6ddeaf34e2,HD 3060,194th,replaces
ff1865be-0b9b-4ad3-94de-5315e9420d88,ocd-bill/4173db04-adef-4551-bc67-1c2c03b20361,ocd-bill/62bb53d9-8677-4256-8697-7765663abcba,HD 3577,194th,replaces
375f11b2-d699-4cdb-bd01-5eaa0324313a,ocd-bill/523d6a7d-9a1c-47d2-b330-a08a180a1a04,ocd-bill/3d6ff242-6929-49a9-9add-2de797301039,HD 2772,194th,replaces
ef90d04e-0e60-40e5-acb6-206c4998dff3,ocd-bill/8f592650-2d83-4d55-af53-f1768babb08c,ocd-bill/942618c8-94c9-4c8d-95c3-8ebe91fcb1a6,HD 2876,194th,replaces
fe0657ec-6d55-4c89-a578-48fb5ee9a546,ocd-bill/136c599b-eb54-427e-ae1f-3ae4a3922197,ocd-bill/7f969903-383f-4819-853b-6dd5893b7da4,HD 1337,194th,replaces
11aa59e2-e15f-4e1e-8edb-3d12657b8b00,ocd-bill/5fc94d20-a948-4205-9ad3-e866c2faaabc,ocd-bill/12f2af73-0968-4965-9091-9887c2a7ca04,HD 272,194th,replaces
cc70eed9-f25c-4822-bf94-eddabb0aeeea,ocd-bill/9111375c-f19e-40ab-a7eb-2c875b6b157f,ocd-bill/7cfca99e-61a6-48f7-bfa2-ba154f87d526,HD 282,194th,replaces
ff5f5d8f-503d-4ce6-b174-daac1ecd9020,ocd-bill/018fc0e0-f510-45e3-87ef-b5d3ac473089,ocd-bill/738da68e-3152-42f0-a04d-35d00d1416db,HD 1328,194th,replaces
7d21a5b4-5bf2-42b7-9e7c-fd819ede3c96,ocd-bill/90294c27-5104-4bd6-b730-a2d55d15d30c,ocd-bill/4c61c206-f370-4dc6-afd8-0fa533ccac9c,HD 3500,194th,replaces
6822a69f-4082-4b28-bb9b-c31797678d7e,ocd-bill/a6ab2598-1d1a-41cd-b6ac-b45f941babfb,ocd-bill/95bbf94e-b4be-47bb-b88b-16378dd760e5,HD 1487,194th,replaces
5f15b317-31e5-41cb-8e15-23013e45d5bd,ocd-bill/2cc6911e-4e48-415e-b644-5ec92ddec4a2,ocd-bill/de5e453a-f09d-47ff-a844-5fc312251d83,HD 1387,194th,replaces
3bf8dd00-5524-43ba-ba92-ecc7daba27a3,ocd-bill/96b0a72c-adc1-466a-8136-4c0051545285,ocd-bill/132b93d9-769d-4cd6-935b-cff4faaab8af,HD 566,194th,replaces
9bdbbd7e-3e13-4620-b0de-bc611fc435ee,ocd-bill/d0e22272-d3e7-49a5-828a-0ed72e160a6b,ocd-bill/d0a28a87-09e7-464c-9b4e-f09e6ed31d96,HD 1690,194th,replaces
b5336592-2607-45c6-8207-9a26298b30e1,ocd-bill/f0e91ab1-0c03-4cff-a7f2-70b69ca643c0,ocd-bill/14c8be1b-8f0c-4571-9404-156ddc4a1b70,HD 1289,194th,replaces
ea6874c0-4a85-4772-9964-91ea9ccd8995,ocd-bill/01eb2f60-6877-4daa-bdfe-60c8575f7c8e,ocd-bill/6886efd7-e5af-4b22-a523-eefcbe53787a,HD 3649,194th,replaces
4f1adc93-88df-4346-b26a-1ca2be553c78,ocd-bill/82f9cfb0-0363-4c3d-a5da-e13864d51876,ocd-bill/16d11204-fb99-4d9c-936c-dfbb3956cd96,HD 3983,194th,replaces
c49e9e88-b8bb-4865-8d00-3bf49b39cde3,ocd-bill/1147d59d-3cc1-40c6-bacb-e84206177caf,ocd-bill/586e3f10-17bc-4574-8e7f-b7f849966b1f,HD 1173,194th,replaces
797ce53c-d3d1-4157-8b06-3adc52268ba7,ocd-bill/588af82a-9345-403e-9aa8-476a30d01a2f,ocd-bill/d7b9cd1f-5ce5-4320-8a0f-4ec0192be8a5,HD 1591,194th,replaces
767c9358-9173-42be-a6ad-2ddba66b9c1a,ocd-bill/5a019aa4-2a16-44fb-9de8-e3aff38ffd24,ocd-bill/26c6a7e0-da36-407b-af5f-e8e0c0dbcccc,HD 3048,194th,replaces
641a767c-6c48-4aa9-b4b7-6f5d7f4980e5,ocd-bill/52e0dbc2-c80e-4ee4-b6a8-a9d9ca3c9fc6,ocd-bill/d72ad4ea-8605-4ec7-8c5e-cee4acd045ca,HD 1421,194th,replaces
153bff04-18d0-44ff-8d64-eeae2d32e616,ocd-bill/c55cf085-976d-4a6e-9995-570da2dcd62b,ocd-bill/59dc4f65-f635-4e4b-a7d8-770b01b41bfb,HD 4210,194th,replaces
8486c61d-75dc-4222-9d8e-72e0436cac33,ocd-bill/9472b689-f6d9-4f3a-963a-75fbbf2e11d6,ocd-bill/385ee260-06a9-4d10-82a2-cb2b3c12a274,HD 1373,194th,replaces
e7941e83-3219-442b-87ab-46c31a2fd3fe,ocd-bill/f5c3246b-26b1-4354-94cf-1c0e59970a74,ocd-bill/b17f2b19-a71e-47fe-9601-d22e7b600206,HD 1462,194th,replaces
1e161362-b21a-400a-8102-c76149df84b8,ocd-bill/447fb398-a616-498b-ada7-0b03a47f697a,ocd-bill/a5f3e48e-eeca-4de7-a112-9d0506507fa3,HD 1838,194th,replaces
4365ba1c-7c56-4d48-815d-1ee9ec409d06,ocd-bill/00ffb379-b797-4fb9-974e-749eb159b4ff,ocd-bill/b97cacbd-c4ce-418c-85ff-b1ac8a9b5e27,HD 56,194th,replaces
2668c849-59b8-442c-ba78-ec5dc21ccc11,ocd-bill/7fe3b48a-fc89-480c-a0be-11c56dd57433,ocd-bill/29aefea9-5e3e-40e1-bdbb-e2ed39b22ef0,HD 1002,194th,replaces
a7bcc9c7-1d06-4c94-98c1-6c6cbfb829a2,ocd-bill/42f8df3a-fdb9-4a45-a7d7-6a0bbf25c784,ocd-bill/003d4f22-f032-4dcb-87a6-50c254b3e359,HD 3653,194th,replaces
