id,bill_id,note,date,classification,extras
dea33056-db4a-4b9c-98b1-e1c4223c0ad7,ocd-bill/ee019cc6-2ef1-4b06-82f7-b27b1c92e8f5,Bill Text,,,{}
83dbed59-1c03-4bbd-a824-db9e59824ea6,ocd-bill/676f98f1-6460-4f78-8fa6-8fc8cbe3937d,Bill Text,,,{}
bca48e5b-fb5a-4071-a050-67daa707e7b4,ocd-bill/8531eff6-f979-4a6e-a86b-c90cb7b051da,Bill Text,,,{}
2d0b1f18-49c4-4ef9-82c4-103a1bf9bd2d,ocd-bill/9cf73194-b29a-44f2-b11e-5d836aa605fe,Bill Text,,,{}
c7b0dfc4-292f-47fc-ae59-6ea1750af6db,ocd-bill/0f026609-28a1-4cf4-b52e-551b75cc9183,Bill Text,,,{}
6fd88412-decb-4daf-a091-105851c1500f,ocd-bill/ff637ac4-40ba-4bbb-ad87-b6b57e087148,Bill Text,,,{}
cfe7e606-0a51-4153-a634-ff7cd78607b6,ocd-bill/c9fdb3bf-03c0-4225-af48-4b64d26cd124,Bill Text,,,{}
6fdaa59e-9b02-407f-bfd3-71cbfcdf6f09,ocd-bill/61e2952b-97ac-44a0-a3d0-dd20aafea6d1,Bill Text,,,{}
d324303f-5c86-4ebe-bce3-a074e9d2900b,ocd-bill/137e2975-1ff0-4e64-a97d-2ba4f871e487,Bill Text,,,{}
5994520c-7795-4ad1-a7eb-b8af11814b84,ocd-bill/8410fbe7-6651-4146-a0f7-ba929c475f31,Bill Text,,,{}
1fd41ed5-6d7c-4b58-98d8-df406fc9b287,ocd-bill/c4daeb66-8a81-4985-bd8f-e72b031aa8a5,Bill Text,,,{}
ecc166f7-aea5-439b-8711-8deef3de760d,ocd-bill/a589233a-a0f6-4ace-90a2-e41d7b7c6905,Bill Text,,,{}
16124514-d590-4a94-b4ec-c146f3f30419,ocd-bill/5df13efb-ff06-4924-98af-cd0e8bb425f9,Bill Text,,,{}
999790c0-ca68-4194-9ff0-593e3897dd2e,ocd-bill/8c53adf2-7c79-4319-a4c4-ab12384b7ae4,Bill Text,,,{}
f073d3eb-3205-41ce-a838-58e79b166009,ocd-bill/8c11f9d6-1eaa-4517-b0f5-a5d03a29b60a,Bill Text,,,{}
8f67c940-6ede-451e-a65d-d213c9db41ca,ocd-bill/dea1a3c3-1521-4e47-b341-4ffe19c67788,Bill Text,,,{}
a019bce0-491b-4ce3-b590-7de4c8da2f6c,ocd-bill/c867aa4b-e23b-4580-9159-fa6ea7d10625,Bill Text,,,{}
4c30eae4-cbdf-4809-9d8e-84c4fd8f0a29,ocd-bill/efecb983-dc66-4e0c-8346-cd56f3bb0d4d,Bill Text,,,{}
138d1c25-bc76-460c-b886-10ac125e00a5,ocd-bill/ea483d62-c805-47d9-a844-a02ed372e786,Bill Text,,,{}
fc985217-5973-4646-8e41-6c1eadbc2a0b,ocd-bill/8a7ef2f4-f1bd-4803-b043-27824871ab94,Bill Text,,,{}
06b29bd8-54b0-476d-85a5-ebb07b4376eb,ocd-bill/f9e289a9-be2f-4cc5-a0d9-897c3454ccce,Bill Text,,,{}
8787503f-0e0b-4bd5-90e5-f695b8006228,ocd-bill/9ee64934-415a-46e0-b88f-2617462284be,Bill Text,,,{}
8ced2900-2286-4a41-a95f-1eb660f6cc7c,ocd-bill/9e29b5fc-6910-4dae-868a-84e2d8bb9209,Bill Text,,,{}
ea0752e5-6fb3-4e90-8958-832a6cf85fee,ocd-bill/f24ff60a-ef0d-4947-a1bd-7f5112c57dfb,Bill Text,,,{}
ae5d7991-353b-47cd-8d2f-30c574147145,ocd-bill/7b628e8f-890a-49ad-9f43-96ee916369d5,Bill Text,,,{}
dd41b39c-4d3f-46eb-9ec8-d3b867089f6a,ocd-bill/edc28fe4-dd83-4c1f-a243-96f75461b8b9,Bill Text,,,{}
c518bdaa-736f-4e1b-89cf-ea6700f902a8,ocd-bill/ae89c0cc-704c-4771-8236-285f0e037b2e,Bill Text,,,{}
84a7016a-6325-465b-b3f3-f23679cfdec4,ocd-bill/aa0b0679-e8ae-431d-b21f-b01226d0690c,Bill Text,,,{}
1069757f-6ec8-4c8f-ba22-996ef6e949c3,ocd-bill/5a9d32a1-5b7f-40fe-8a03-7379f95c977f,Bill Text,,,{}
7db7d306-08e0-4a8e-80c0-a5166934a672,ocd-bill/ac7f9039-11f8-4427-a8e9-9de559762fe0,Bill Text,,,{}
69f31528-f009-491c-9541-3bff3ac799bc,ocd-bill/2847b59a-c604-47a7-9840-3d7bae04d56f,Bill Text,,,{}
