id,bill_id,identifier
807e7d6c-8d00-4f24-bb81-984b4d722214,ocd-bill/393e6600-4ccd-4cd6-88c7-a60314fc1aab,ocd-bill-ma-194th-s261
509ef8a7-6d14-4a51-9d08-a4b6c1cd0bee,ocd-bill/a220263d-f755-40bf-a672-275237507d0c,ocd-bill-ma-194th-h3998
2c84061a-58f0-432b-a6b0-314fea4aeee4,ocd-bill/154526a9-4885-4429-ace3-c08dd4a6c878,ocd-bill-ma-194th-s185
55f8f54f-efc9-4937-8d7e-b6e1b5fb29b2,ocd-bill/32f28567-7586-44b6-90fb-095247b4e365,ocd-bill-ma-194th-s627
934f55c5-fce5-4706-8a2c-fef024801158,ocd-bill/31e4cbd3-45d7-4af0-886e-fc72155d1d2c,ocd-bill-ma-194th-h2505
f7d7db2a-5028-4c02-b233-01e4c3b07449,ocd-bill/57accb8b-f28a-4099-8904-fb36f8eb1b4d,ocd-bill-ma-194th-s2337
ac40f7c3-8ff8-45b6-95c6-d29de256e6c3,ocd-bill/dcc598e2-8527-435a-a68b-fdbb4b13325d,ocd-bill-ma-194th-s831
478a6b3a-dd84-4b21-a443-f289c5c18344,ocd-bill/bdc4cf50-f64a-44ce-87cd-3085158a689f,ocd-bill-ma-194th-s1479
add8c88a-e66a-4d3d-a6ab-ea4e8a490435,ocd-bill/c9d64290-58fe-45f7-9c2e-ed1e9b12036d,ocd-bill-ma-194th-h4013
ec632dd4-5309-4ada-a389-422b0fc41f67,ocd-bill/beefc8d3-fdbc-4392-8640-482148e0c586,ocd-bill-ma-194th-h2992
f2d25e5b-3a25-4de7-a8c2-1fbf531fbff6,ocd-bill/cb9ce515-d75a-406c-816f-df93d8dfb953,ocd-bill-ma-194th-h3875
2f36061e-5aef-44fe-8f78-4a1d42938187,ocd-bill/a9e59796-cd96-404e-ab08-5e2393c0a8b1,ocd-bill-ma-194th-h3245
e6150ba1-770f-4e28-b464-a712b347858b,ocd-bill/8ecace89-6a0b-45b9-922e-be7c5e1472f7,ocd-bill-ma-194th-sd1345
3ecd9cd6-956b-4f12-a25c-3414badf1c36,ocd-bill/1c2bb8fa-89b8-4853-a9f4-fdeb19a3cf4f,ocd-bill-ma-194th-sd1364
0cad651e-a7ed-41e8-8828-1d7c10a8c6c5,ocd-bill/ed88176a-178f-473c-b695-664f3c305d9d,ocd-bill-ma-194th-h118
8426a5dc-4e48-4b46-8d9f-9652668406d2,ocd-bill/5be6de35-bfd7-494b-bf72-1b3d14efec72,ocd-bill-ma-194th-h3982
43d13221-81a6-4b34-b248-e04211d829ea,ocd-bill/19315338-b3ab-4b9f-996f-66913facdfcc,ocd-bill-ma-194th-h655
8edffc06-b840-4ded-9c6d-f9d4b73c88e2,ocd-bill/9ce1bc6e-6fc8-4616-a8c7-1eb086f84229,ocd-bill-ma-194th-s1274
c6262d09-a24c-4340-9499-9e6c9672aa62,ocd-bill/bfaf24f9-8df0-4eaf-91bf-aaf801bf1e3c,ocd-bill-ma-194th-s156
52fa8b9b-bc08-48d2-89b6-461e9c3e5bb5,ocd-bill/4789aa07-44b7-4d03-bd66-d60bc9131402,ocd-bill-ma-194th-h3827
44266868-c846-44a2-bc88-9707ca021aa3,ocd-bill/5e279dee-2d8d-421d-bd15-c85931501ef0,ocd-bill-ma-194th-s340
9f8276b4-db46-4f34-a38f-b6d4b907bcd9,ocd-bill/ec36a949-73b1-4567-8796-028175ae5f2c,ocd-bill-ma-194th-s1568
80b0fd0c-b4a6-4abc-bcf9-7c277790a0dc,ocd-bill/67519f20-4f6a-4423-a710-4cd86d571a12,ocd-bill-ma-194th-s571
c2fd1326-1668-48b4-935f-5d1b92dcf271,ocd-bill/35456d11-b580-4670-8de3-194588348314,ocd-bill-ma-194th-h2797
f5c0a5d1-3e3f-4c50-86af-25d5cfb5105b,ocd-bill/fada3d67-d9f5-4917-be93-ddb6c7a3defa,ocd-bill-ma-194th-s882
f5e61669-8060-4bc9-b288-cb9578e76e3c,ocd-bill/3f21e0b9-6f05-4b22-9453-16aa08e0c4de,ocd-bill-ma-194th-h501
b48603a9-5c96-43d7-a9b2-785110ea98b5,ocd-bill/095206f7-2aeb-4e77-9a49-de3de8337ff3,ocd-bill-ma-194th-h886
d9afe1d4-28f1-41a2-a6c3-59115346f0d9,ocd-bill/c1e9b022-8a41-43f3-93d9-2ea1741ccb52,ocd-bill-ma-194th-h2086
9a69fd3d-62f1-4659-bc7d-de50f942d3b1,ocd-bill/962bb473-04d3-4f55-8de0-7fd0650de8a8,ocd-bill-ma-194th-h2004
3dd9e9e6-3333-4f60-9ea3-d46a1b0c142f,ocd-bill/9c4e8c2e-989f-4521-acd3-87174eb4df29,ocd-bill-ma-194th-s1437
b3b7e58f-04fe-4b74-a397-aea7b76986d5,ocd-bill/e11fca4f-ce3d-4106-a29c-78e115215c17,ocd-bill-ma-194th-h3816
a6f696df-fc81-4adb-a56c-0d309d5e2040,ocd-bill/6bd33dad-8c9d-400e-9cff-b94fe9a2512c,ocd-bill-ma-194th-h884
ea32180a-9f83-42cd-860d-d606875c92b4,ocd-bill/83988363-2a32-45e7-a98f-ec6e9aba7e67,ocd-bill-ma-194th-h1259
20a9fde0-f864-42ea-8257-8eeb6678da2d,ocd-bill/d83bc27d-7c60-428f-8554-f28103a3d48d,ocd-bill-ma-194th-hd2304
885f29e0-87e1-47e3-a2dd-df8bf6d088c0,ocd-bill/eb5d8080-c61d-41b3-a4d7-89b57bbed99e,ocd-bill-ma-194th-s2015
0bfc2aac-ade0-4b2e-9a7f-851cab87feca,ocd-bill/5cdc9cc7-137a-4f20-8b9f-ba7e7740e57c,ocd-bill-ma-194th-s784
b09f1094-4fc4-4a6e-8aed-7cb04a4f444e,ocd-bill/2f323036-778e-4e9c-b74c-cfc471ff0cfb,ocd-bill-ma-194th-h174
bbe80a2f-bd38-4ee1-9217-8f7f146ad06d,ocd-bill/cc365cc4-3a12-4d3a-b8eb-5325d4652b90,ocd-bill-ma-194th-s1497
24058a51-5675-4488-8b46-e26d659f0d47,ocd-bill/aaa94029-b222-42b5-960d-cd1120abda94,ocd-bill-ma-194th-h2707
805b2e87-d043-46cd-9bb8-0662a7262491,ocd-bill/5ae34a8e-7c05-4a4a-a958-4d5ffd3bbb32,ocd-bill-ma-194th-s2211
f76e7dcc-4359-4c0b-9d96-836d0d26b306,ocd-bill/fafdd351-ab86-4b13-8d1e-ca5cc12cfbe7,ocd-bill-ma-194th-h2943
39a155b3-1104-4845-8252-0f67ee3420ee,ocd-bill/291858b3-a6de-4e3d-87d2-740cb1009ab2,ocd-bill-ma-194th-s443
f1296884-2f73-4330-a39d-a82b66583e21,ocd-bill/5c98898b-b05c-4964-9b68-072ef69d1f0e,ocd-bill-ma-194th-s210
7e7d2ae2-622d-499e-988e-6ff83397be1e,ocd-bill/00b48084-2f1f-4bfd-a27e-bb1083d6917f,ocd-bill-ma-194th-h3615
ce749339-f89a-4d20-b0fc-e45471a617e2,ocd-bill/c32707e8-5a6e-4f0c-a7f7-fcb2bac15074,ocd-bill-ma-194th-h1380
5381750e-3909-40eb-835b-d1086e30b21b,ocd-bill/e9536fed-d1bb-4502-98b8-7fdcfed1bc20,ocd-bill-ma-194th-h2376
d6234a2c-e290-4441-95a8-28ea8eb946dc,ocd-bill/13d2e47d-416b-4060-8ce5-020b58e3b433,ocd-bill-ma-194th-h2506
e1bfbff3-2630-4e69-9280-aee389428d24,ocd-bill/1bc36f87-3a78-44f9-8e3c-4d128defad94,ocd-bill-ma-194th-s327
5b70a4a8-58ca-4c6a-923f-d5febe6f98e4,ocd-bill/ab3588b1-a115-47fa-bb1b-00e987db2f63,ocd-bill-ma-194th-sd1334
2719d269-5c81-4504-aa98-163360559263,ocd-bill/7575f145-5051-448a-9823-168d52924e94,ocd-bill-ma-194th-h3019
3b35c8a4-c069-4f6c-bf12-d9baa2059eb8,ocd-bill/b8a64812-8429-400b-b9a6-819b15ffb900,ocd-bill-ma-194th-h2148
9d8d841f-4c54-45c3-9e17-5f15f5759d14,ocd-bill/f09603d8-995c-4d6b-ac8a-f81ebc3fe54e,ocd-bill-ma-194th-s723
f0f26255-32ea-4807-81bb-6100b72fb5c2,ocd-bill/5770f605-e6b3-4353-a07d-8d6177e92ebc,ocd-bill-ma-194th-s1583
a13c25a5-b183-4fc3-8910-7824c4675fcd,ocd-bill/1c7a3f82-4355-4ef1-93bf-eefa32fea1c6,ocd-bill-ma-194th-s1925
eac70b86-a639-4ff6-9234-e3b5b0a971ab,ocd-bill/8b42c222-754f-4d83-b29a-146ce5dfdeb3,ocd-bill-ma-194th-h3967
7c126d80-9837-49c5-9056-2c7e703a096d,ocd-bill/9b4da3e6-ba59-4363-9a5c-a4f6c092373e,ocd-bill-ma-194th-s281
d16bfba0-3ca6-4f7e-b78a-5bbd81283e92,ocd-bill/e27ccf58-479c-4ef5-af5d-760cbb54f527,ocd-bill-ma-194th-h3430
7d803e4f-f750-4817-83a1-7cf946005cb9,ocd-bill/4cd3eebd-913c-4a91-b96b-555fd36fffa0,ocd-bill-ma-194th-h353
643e79dd-8821-486e-be0d-191e48fa9649,ocd-bill/fbba08da-4e1d-4be4-8657-73640a64a15e,ocd-bill-ma-194th-h121
b96c7b73-1410-4e08-9b58-25af0a8b2cce,ocd-bill/0a374e68-8974-405f-9a8f-599be6dc826b,ocd-bill-ma-194th-s2039
1968db5c-4938-4d17-8553-84edb5556bee,ocd-bill/fb78173b-2537-4d83-a90d-fbe3c7df7b69,ocd-bill-ma-194th-h4077
6d2147d9-fd9a-45b3-a4aa-3d60474227d1,ocd-bill/e17815f6-d377-478b-ae42-ca1ec678b8f5,ocd-bill-ma-194th-s1238
2804b2d1-f605-4bfb-81db-8475a5fb3543,ocd-bill/bb364773-dd84-4237-846f-56a719b82247,ocd-bill-ma-194th-h2490
aa5edf81-f188-4698-89c7-6b83668343e2,ocd-bill/bc1bfd26-2817-4e48-8bbe-4112899ad5c1,ocd-bill-ma-194th-h3934
e835c772-aee4-46b1-9b9d-21aa0cb687ba,ocd-bill/c64a6c67-85a9-48ad-9906-cbfdf8518031,ocd-bill-ma-194th-sd1366
cfcab8e5-a0da-4a60-92d4-4af917a13934,ocd-bill/170d246f-69a3-47d7-823a-edf8b5912b35,ocd-bill-ma-194th-h1082
f6c1d3f0-0dde-4103-affa-58bdc34f7963,ocd-bill/d3039b59-fc07-4edd-8550-e725cc5270fd,ocd-bill-ma-194th-s92
2c3dd9db-ab01-4ab4-ae59-29993ea60029,ocd-bill/b1ec013c-6ef5-4da4-9622-299796c7794b,ocd-bill-ma-194th-h2729
c295f944-3da8-4be4-8b7e-38a6ce6fab3f,ocd-bill/3a2d8a26-f802-44a9-ae81-10479ddc4c46,ocd-bill-ma-194th-h2989
f61bec71-8c5d-48ae-8fd4-c1035112ad8d,ocd-bill/8d02ea2e-c103-4501-901d-f008edda88f6,ocd-bill-ma-194th-s2367
4e3e0f60-6ea4-4b90-a9e7-7e3523c5fea1,ocd-bill/41408c09-641d-480d-ac36-a68073a222d4,ocd-bill-ma-194th-h417
4e950088-a5ed-4088-9114-00f5cc748fca,ocd-bill/b7e2f2cb-13f8-41dc-836c-9d80393e303f,ocd-bill-ma-194th-h4049
e3d647ac-3266-4d27-89ce-8dd93c364546,ocd-bill/8525658c-5325-4336-ba59-96943c02b1a2,ocd-bill-ma-194th-h535
2890e63e-9081-490c-aa7f-1db1d8fa0e0e,ocd-bill/011a1c69-16fd-4d7e-86c5-eca2cbaf4b7a,ocd-bill-ma-194th-s370
e6a02253-9a31-475b-b641-b38f54ca8c55,ocd-bill/83672cdc-ed7b-40c2-a892-2ede4120f6f5,ocd-bill-ma-194th-s518
c311d961-8dbb-4c18-8cb3-e4b2ab6c7cda,ocd-bill/1e280dfd-993b-42e6-8e27-cd0d93e6decd,ocd-bill-ma-194th-s1423
d6d9bc53-f0d4-4e21-9936-6c88c00d3f8d,ocd-bill/d48ee17e-9fe0-4a5b-ace0-b1e5abf37d9a,ocd-bill-ma-194th-h2260
1e83ea71-6f23-4e1a-8c36-63d23a70956e,ocd-bill/8393a039-d057-4c99-9666-06e5294bef94,ocd-bill-ma-194th-h1567
e2f3a756-4ff3-457b-92c5-83b22f1871b2,ocd-bill/35be3644-eddd-422c-a4d4-21511fa88087,ocd-bill-ma-194th-s971
12fca7af-cecb-4576-bbc2-245c14552dc3,ocd-bill/effbcab5-76e3-4e51-a359-88da967039a1,ocd-bill-ma-194th-s1224
4fb964bb-9536-440a-8c2f-59d7c6ffce51,ocd-bill/b67f6d4e-7ba4-4cf7-a5b1-c77641fc1c00,ocd-bill-ma-194th-s2031
5b404860-4339-4f51-9e14-29217efa13b1,ocd-bill/0cd819fa-d70a-439b-99ce-fa68e81e683e,ocd-bill-ma-194th-h2199
0568fd91-a80c-474e-91bd-0a07c556cfbd,ocd-bill/4ad5b228-065d-4819-85e7-95b16ecd6e81,ocd-bill-ma-194th-h749
fdbed035-f659-481f-a4cd-2a9e9da87b77,ocd-bill/ac87d4b2-4089-4f3b-9abc-39a4632dbc9d,ocd-bill-ma-194th-s1280
2525ab9f-fdb3-4df3-9ead-f371a185ec61,ocd-bill/f69d7722-707d-4500-805a-cfcf798db1c3,ocd-bill-ma-194th-s74
b234aa43-ae9f-4186-8cb0-5bfdea012de1,ocd-bill/c4aec7d3-6b8a-4df2-bc89-17e6cfe21b10,ocd-bill-ma-194th-h1747
b73ab4db-2c69-421d-a2cb-2264c3bdbd0b,ocd-bill/0cf133fa-69d7-456c-9b66-3c132261e401,ocd-bill-ma-194th-h3489
273dfd58-80b4-4917-9938-1209f0bfab28,ocd-bill/9da86792-3c85-461f-a8b0-cd6624268cf8,ocd-bill-ma-194th-h3849
2e8070b7-faa8-492e-9f19-6c2b57c325b2,ocd-bill/1fb4a10e-74a0-4c53-a928-24408f890365,ocd-bill-ma-194th-h776
a3394583-c1f0-4c13-86de-159109885a8f,ocd-bill/974f4e3a-fd7d-4db9-976c-89614317acc7,ocd-bill-ma-194th-s1229
151ade4c-1f00-45cd-aaf2-893ec4591290,ocd-bill/fe66f694-d3b9-4183-9181-6539bfc8d514,ocd-bill-ma-194th-h3166
6e227a29-352e-4ca1-8dd0-ed8aca5972fc,ocd-bill/b3312e94-08f3-40fa-8d2f-e2693613e0d1,ocd-bill-ma-194th-h4026
9775af80-d328-46c2-a83d-34322cd0d492,ocd-bill/341bb4a7-cbba-42f5-90fa-069520568dd0,ocd-bill-ma-194th-s73
3f8cbe8c-f638-4d23-8714-bcb83da24c37,ocd-bill/6f311228-0790-4e20-9a61-7d415fd65519,ocd-bill-ma-194th-h129
cd83fb3d-8ef5-4ecc-a65f-2314cdb8ae9e,ocd-bill/7523e594-a4b8-4d6a-9031-6cf1d247a50e,ocd-bill-ma-194th-s1970
4ccd3ebc-8e72-4d59-9f1b-01031623af7a,ocd-bill/52a533de-ca68-4e48-9b70-c80433e3cd72,ocd-bill-ma-194th-s439
6b0d3ac2-9d7e-488d-816f-2388c28951c0,ocd-bill/dddf9aeb-3f8c-430a-b3a2-3db6519f1539,ocd-bill-ma-194th-h418
1f913fdc-20c0-4929-aba4-96f0b93256d6,ocd-bill/946638b7-4184-49a6-a483-f14718ce4670,ocd-bill-ma-194th-h1276
70cd5124-c159-4565-bc04-dd08a63eef80,ocd-bill/1d48ba8e-2e77-4346-a4d3-683b60604836,ocd-bill-ma-194th-h965
571178f4-d44f-402a-a5dc-dea0297cfabe,ocd-bill/d36395bd-9459-4ad9-a186-adfedf9cafda,ocd-bill-ma-194th-s1336
00fedbb8-3c13-4112-903b-cfb09c7417a7,ocd-bill/451bc6c6-da36-4f8a-8e05-b96e837847cf,ocd-bill-ma-194th-s741
56b752b1-bef9-49f1-99e0-c00643d9b3c9,ocd-bill/f6c223dd-a9b0-4332-a665-74dc84c4daea,ocd-bill-ma-194th-h1699
3e00f026-cc2f-47a1-bda6-20e1317941ef,ocd-bill/da255960-e699-4f2d-90b2-02d303e84901,ocd-bill-ma-194th-h3762
0ddb44e3-1b2f-4b07-98e4-30a9efc72746,ocd-bill/cb3718c7-806f-46cb-b51b-11255a46fe3f,ocd-bill-ma-194th-s325
dbc35330-8a0a-4384-a992-be4ef3ec745f,ocd-bill/b7c30c60-5731-4be6-86c8-1358d5728810,ocd-bill-ma-194th-s705
f0dc89ad-c9b9-4620-9a79-941fd7f0564f,ocd-bill/54a71dd6-8236-44f8-8b5a-7c012eebeeae,ocd-bill-ma-194th-h1022
e097e62d-fd5e-4f83-8267-bd3cb883feb4,ocd-bill/c2b11fbe-5bcb-4e1f-ab9c-4581fa0a086e,ocd-bill-ma-194th-h1228
6b24f29d-e1c9-431e-9a5b-bdfebdac1c87,ocd-bill/6a26c287-ba92-4036-ba62-b958936039e3,ocd-bill-ma-194th-s1295
bdb29d59-9a36-40d1-be7e-1cd5b377bf3f,ocd-bill/41da5403-8da6-4fc6-8385-0454bc8eb864,ocd-bill-ma-194th-s167
19582146-8c97-4b78-bbf6-d11b8105b027,ocd-bill/3abc99d7-5ab5-4a89-8fe6-a39f7820ef6f,ocd-bill-ma-194th-h2868
29416333-551b-4631-a098-fbd15a6316c5,ocd-bill/16325244-59fb-4dd0-a0e9-eec98086e658,ocd-bill-ma-194th-s2062
6e9ba8a7-2956-4bcd-880a-14d366217c72,ocd-bill/0317933e-4fd5-4651-bd97-2a579044a298,ocd-bill-ma-194th-h1052
96c11f5c-0af3-4060-b19f-7befdfa7d474,ocd-bill/9953a3c2-413c-4a5f-92c6-5e2388930b39,ocd-bill-ma-194th-h1956
c5884864-80d0-4ef4-908c-b61bbf14d3f5,ocd-bill/d20b50d9-fe8c-4e69-a8aa-072aaf801948,ocd-bill-ma-194th-s1139
c4172ac3-300a-4fee-a850-f7686c45eed1,ocd-bill/c5fb17d5-6dd3-40e8-9c0a-1ce690dcb2c8,ocd-bill-ma-194th-s2342
0b6917ae-d6e2-4b52-8981-137a63d5a735,ocd-bill/f4ba100f-34ac-4d71-85ec-a2fdceb58622,ocd-bill-ma-194th-s2260
f383dfa6-5d53-4577-ba89-f39d1eaaf0da,ocd-bill/ff5e597d-dd9d-4d4d-a8bc-3e90717f0d3a,ocd-bill-ma-194th-h2765
dfc259f4-e72b-451e-9af7-08a7bc38b024,ocd-bill/2e8a281f-ae47-46e9-8794-cd64d54bbbc5,ocd-bill-ma-194th-h2878
f5930de4-59bd-4a60-9a51-35560d96d096,ocd-bill/5c6101cb-83c8-4e35-865b-bbd9306bc269,ocd-bill-ma-194th-h152
2de4a266-7616-4673-bf9a-17174a15a5fe,ocd-bill/12f54f70-40b4-4a9d-87f7-7325203729e9,ocd-bill-ma-194th-h1493
52397707-4ae4-4d3f-9de1-65934a6574f3,ocd-bill/463c0de9-dbd3-465c-902f-59d068e22498,ocd-bill-ma-194th-h3841
044033ed-04e7-4e75-ac48-84039ccf7f3b,ocd-bill/2a8759dc-f1e9-4bdc-af28-968b367ec8de,ocd-bill-ma-194th-h940
0a2c9c19-4a5c-4b54-92c5-bc525d9f8d9c,ocd-bill/8edf23d9-589d-4f6d-b8ad-afce354f4545,ocd-bill-ma-194th-s2344
60ed7c07-9233-4997-a9cc-e0672378760b,ocd-bill/94f9beb4-4195-4a69-8599-2b9175061234,ocd-bill-ma-194th-h3830
a58aa89a-d6d3-453e-80ca-071c2bb2c84a,ocd-bill/931bd9fc-8b29-4fcd-9ddc-00da314cbcc6,ocd-bill-ma-194th-h2483
cc22c09a-58de-4b18-9576-87463518d632,ocd-bill/ef8ebeb3-2e3e-4fad-bd13-99133e4b7638,ocd-bill-ma-194th-h2067
548f786d-aae6-4ad9-b81c-8ab0cf2eb682,ocd-bill/14da161f-ccf4-4312-a9c7-d359ccb99b6f,ocd-bill-ma-194th-h3646
01d5cd54-42e6-4e5a-b7fa-e89062b3e992,ocd-bill/fb0d4d28-b623-45f9-80d9-9a3c6f97feaa,ocd-bill-ma-194th-h2156
f6c63509-4930-4d3e-bf24-9fe0fed44c3b,ocd-bill/7d969a6b-d1c9-4b54-ac34-1ec4915bb6fc,ocd-bill-ma-194th-h2760
1f2df70c-0579-45c6-bdee-d13d746baa3b,ocd-bill/0112dd10-1a3c-4952-8d65-f17d3d4de7d3,ocd-bill-ma-194th-h2472
b52163f4-3142-4cb3-8d6e-7ea91bf6ffaf,ocd-bill/0b4e4863-4c54-4be4-951f-dd7a4e672b30,ocd-bill-ma-194th-h3126
1809da18-8f28-4c44-9c96-bb4a65f9ee0d,ocd-bill/062b5164-16ba-440a-bfbc-84490a410f02,ocd-bill-ma-194th-h1813
cf9ac46c-2c30-4c09-ad17-3f8002c4bb8f,ocd-bill/bedb7eef-3f0e-4b54-9e46-d13d08512157,ocd-bill-ma-194th-h3437
b725488f-0641-40e1-9fed-ff285cea6bce,ocd-bill/4252e85f-77db-4964-8960-06e03c0a591d,ocd-bill-ma-194th-h153
81a744aa-5c35-45ce-a5ec-315561601132,ocd-bill/a73784dc-d517-41d1-8e12-3e0a6e3019a5,ocd-bill-ma-194th-h747
f6c5ff4c-07cc-4a21-9e01-e56e49901217,ocd-bill/7932f0eb-28ad-4ecf-9a66-955cb6e96dd8,ocd-bill-ma-194th-h2324
3fe699d3-3908-4662-9304-3ea4fded1092,ocd-bill/35fe0e92-4cd0-4462-bbff-4542a987fe89,ocd-bill-ma-194th-h623
c3b30cb5-482a-4b51-a4e4-8b0151036d2a,ocd-bill/1d2a4d49-3648-4974-be53-7a262acfffff,ocd-bill-ma-194th-s371
7916707c-7068-4610-ae91-9e22595d0d60,ocd-bill/e91c8c8c-7605-4bbf-bfab-0769f6ea90bf,ocd-bill-ma-194th-s1016
a2b86997-0d1d-4403-9ea0-42a3b99f5138,ocd-bill/6155e368-094b-44ea-bc35-f59ef214d170,ocd-bill-ma-194th-h1720
f5da2eb1-ce9c-4199-9380-74a754b35229,ocd-bill/aa069646-3dc1-4bb3-b413-e2a5556833e6,ocd-bill-ma-194th-s2256
92c4ac0a-2ad1-419a-ab14-04191b251d71,ocd-bill/76279f7e-4f97-44a2-bfe1-ee297ad56f95,ocd-bill-ma-194th-h3321
d74b0e94-0f4c-4991-97fd-80c1d08cad6e,ocd-bill/3de97f89-fbbe-47bb-995b-0fe5a3fca2a4,ocd-bill-ma-194th-h3970
aac47a4d-b54b-423e-823b-97ac154a3349,ocd-bill/ea5e575a-aaec-447c-913c-9fab30b26856,ocd-bill-ma-194th-h2902
bde98103-d2eb-442f-a18d-08ea059500a7,ocd-bill/c1f8f45d-e742-48d5-9b5f-b77d7fcfe9b4,ocd-bill-ma-194th-s87
cc5b0585-4f8c-40be-b40e-cf53590c3218,ocd-bill/b27ccf92-cc17-4ddd-adcc-8c61ac80249f,ocd-bill-ma-194th-h1877
2e7854e5-1e04-4e7e-9ac7-2decc349afa4,ocd-bill/38cc4ec0-6fe1-48a9-b549-89bdc90a4bba,ocd-bill-ma-194th-h1726
ec750c0e-f5e8-4cd9-be17-bc10198a2b4e,ocd-bill/0067c23c-e752-458a-8c40-9722f8c98b4c,ocd-bill-ma-194th-h247
70dca932-f6fb-4dd9-a113-068209421675,ocd-bill/7e4735ef-e47a-4ff6-aa7a-41e6620f54e9,ocd-bill-ma-194th-h641
6904ff3e-4cb4-4750-ac44-003d962416c0,ocd-bill/7d36e5d9-86b2-4899-b741-027aead2d01c,ocd-bill-ma-194th-h620
5e42c597-72f6-4bc8-9967-383cfcd5d7cd,ocd-bill/5bb61b27-d9c1-489e-a867-d498adafe724,ocd-bill-ma-194th-s1464
be3f340d-7cde-41ad-b843-8b0d37e50445,ocd-bill/baef6f65-4574-4387-9d90-686620d1379c,ocd-bill-ma-194th-h1065
a120c388-c2b7-49c0-a8c6-c9d16bc43cfc,ocd-bill/74b0d183-56c1-4762-b77a-8cc224ad4f85,ocd-bill-ma-194th-s421
0c065306-ce43-4ae6-abf0-9ec9c470ed03,ocd-bill/ad73c5ef-ca80-4153-a2b9-13bdbd6e9a8f,ocd-bill-ma-194th-s753
23f458ba-a164-4c32-9502-a70fdc540ddc,ocd-bill/29939958-9842-4249-81bb-ed9e61666d30,ocd-bill-ma-194th-s493
054357e5-a22b-4a8b-92f7-30a539c4bd0c,ocd-bill/d07da67a-e635-4351-a0c9-973707210006,ocd-bill-ma-194th-s1543
0a488d4c-b33a-4efe-bf78-a3d42ccdb39d,ocd-bill/d02fb103-5feb-4e10-ab39-9beba837ef99,ocd-bill-ma-194th-h2612
3d76858d-87b3-41d1-910f-8a2e30cc33c6,ocd-bill/8ac29e50-b068-4478-973c-92c74dc8cbd5,ocd-bill-ma-194th-h2375
9ca7639d-a5e0-43ce-8296-94d136fee9d4,ocd-bill/933a036c-e9aa-44cb-8182-e34135f98a9d,ocd-bill-ma-194th-s1689
9ff05a13-ddb9-4e7d-82a3-1afd4ee217ed,ocd-bill/d0e22272-d3e7-49a5-828a-0ed72e160a6b,ocd-bill-ma-194th-h1758
fc7eb30a-d1c2-4450-9f36-61142adb37a3,ocd-bill/d4c813de-eb7f-4724-adf6-00a347141287,ocd-bill-ma-194th-h3873
cd5529b3-a6ed-4fa3-8ea3-37f3a4f9a5fb,ocd-bill/db0d0d25-210a-4da5-ad67-65eb7525e402,ocd-bill-ma-194th-h1907
e90d5cd0-1e12-4a27-9fa4-e3b2d9a9dee7,ocd-bill/f31e066f-6c68-4411-bef0-7d7a37c6d286,ocd-bill-ma-194th-s913
801f6444-263a-40a2-b409-beaf5a6da207,ocd-bill/cb69d2ec-59c1-4ece-b199-dd2f279731b5,ocd-bill-ma-194th-h1819
c63f8dd7-22f6-4930-948e-bd00f5ec3320,ocd-bill/274f7452-e80b-4f01-9a1a-b1ee1c559b63,ocd-bill-ma-194th-h4194
3c1a8d99-90b6-43cb-9acf-0fdd7f621c93,ocd-bill/0f56b6bd-d2bd-45ea-84f0-0c4bf7cafa8a,ocd-bill-ma-194th-s2251
cc629a95-c3a5-456c-8ac7-453868be9744,ocd-bill/7a8ecc16-58a5-4da5-b4b5-90de08b80b68,ocd-bill-ma-194th-s2397
5c7efec6-3b5e-4559-8497-123b8e1996ad,ocd-bill/995b5c94-30d2-4d03-94fe-dbe29fdcc515,ocd-bill-ma-194th-s965
a3d25312-acff-4340-9b32-d20971595dfd,ocd-bill/e95dc328-d177-4c55-85c6-fa507baf7c15,ocd-bill-ma-194th-h1760
fa1a6153-294c-4f46-a6fa-ecfbdd1d046b,ocd-bill/dccf4dcc-04fe-4af1-ae50-ccf054e27224,ocd-bill-ma-194th-h2429
d22ca168-2c5f-448a-9089-8c73d575674a,ocd-bill/34e8c0b1-94db-4777-b2d6-581517d91744,ocd-bill-ma-194th-s1399
24a6b2c5-7671-4ac6-ba34-495af2dd164a,ocd-bill/e3f10e71-884a-4190-9eb1-83bc3bb9b5b0,ocd-bill-ma-194th-h2430
47bb3318-5f3a-4e39-abe0-d016cf1997e1,ocd-bill/c0a34210-94f2-448b-8aac-6a6f4e30b85a,ocd-bill-ma-194th-h1795
66d7813a-27d4-455b-877c-65dc1c391bef,ocd-bill/b17a8ad7-8b3d-42a3-b834-521cee299ad3,ocd-bill-ma-194th-h625
50c2269e-7662-421d-afcd-5479ceab8f6d,ocd-bill/fccc875d-66f7-4951-b863-3e706db285e8,ocd-bill-ma-194th-s49
6c4f4ed3-a798-40bb-9ab4-a5a8cb2fc47a,ocd-bill/a991efe2-b66e-447e-afaa-fe9729dfa4d9,ocd-bill-ma-194th-h3558
0319ddbd-ca3f-4c63-be83-366ffc173fd8,ocd-bill/aba4d501-e5d5-42cb-8874-4be5bbe46f93,ocd-bill-ma-194th-h424
fa375b6b-3215-4316-a729-c10746d290e9,ocd-bill/554445b3-bb0d-420c-aec2-2c7a51af8ea0,ocd-bill-ma-194th-h1227
