id,bill_id,note,date,classification,extras
c6139afc-a75e-4bf5-a6b4-3ad9c00d985e,ocd-bill/3d623eef-f04b-4192-b13f-e77e69b13e28,Bill Text,,,{}
74b47eb0-e4bf-4915-826a-274b6611fa5f,ocd-bill/cb2be603-0583-4780-b686-d535837674bb,Bill Text,,,{}
483508a5-122c-47b9-b985-d896bdbddf32,ocd-bill/5e43d66d-7258-430d-9462-de3b0fba1d78,Bill Text,,,{}
bc524532-c8aa-4fdc-b341-db5faf6ffd77,ocd-bill/15b93d95-abe6-4170-a911-1a590b21159a,Bill Text,,,{}
bcb5f9ba-f48c-4118-aa43-7ec62407f3a6,ocd-bill/f80de0b2-4ccd-4e03-a7dd-fc05a278be87,Bill Text,,,{}
93857ff9-4d51-4402-8524-9ac05b0a5c80,ocd-bill/4d4cd87a-7596-46da-b9b0-99e06d087f96,Bill Text,,,{}
01d18d1d-3a85-492c-b419-9c37acd2e7f6,ocd-bill/25090601-d5d0-4ba1-898d-a0bd3588e3aa,Bill Text,,,{}
c9dd8392-01b1-48cc-8fab-7922210b0892,ocd-bill/c0da0f4a-c1e8-4ff8-b393-1b9411c55cd7,Bill Text,,,{}
1a8516c9-82ea-4f80-9c88-ff5e14da23bb,ocd-bill/a7389345-470e-4a44-9fe8-d599c5d24dfc,Bill Text,,,{}
c1e0cfe8-cfb6-4db0-9bab-b210e337b526,ocd-bill/02fcb427-57de-4fef-883c-ed3a87d6465b,Bill Text,,,{}
9e96a234-3146-424c-9370-52fa0ccea16b,ocd-bill/e46925a8-a907-4461-9bf2-48be6f911c5f,Bill Text,,,{}
c1eba3f3-e3fc-4554-b79b-538d0cdb6b34,ocd-bill/182ffd5a-a3b0-4d78-902c-d4cc33d4e3e6,Bill Text,,,{}
56435ed0-5e04-4d5c-a6fd-4b9d55b736a9,ocd-bill/8c3b4c5e-c0c4-4a81-a8c6-518ade2b0ab6,Bill Text,,,{}
