id,bill_id,note,date,classification,extras
cb57f321-41ce-40d3-a4d4-edeaa8530692,ocd-bill/aa4b92f4-65cf-4b03-9262-a4c49d8c8be2,Bill Text,,,{}
517a0eac-d1bc-413d-bcd5-5b1a5c874714,ocd-bill/5fbc5121-3ad7-4a3b-be92-07c012c0ba3e,Bill Text,,,{}
34e99b4f-5de2-4f7b-a459-ceb2e374a152,ocd-bill/04c4ef78-d42f-4c35-bf43-c8720e04c25e,Bill Text,,,{}
6ff3f78a-b669-4f02-960f-03c188991e87,ocd-bill/028ae6a8-e91d-4405-a2ec-12a20d028c4a,Bill Text,,,{}
5c6e8f16-8363-458c-bbc6-5c9a09ae2b5c,ocd-bill/7ce61885-0707-4ab1-9da7-1b18b3cc0df7,Bill Text,,,{}
1be7b719-d814-427a-9ece-3b0d3b7f0213,ocd-bill/f4ec506a-34dc-4d49-9c72-95e6afa5883c,Bill Text,,,{}
8a0d747b-b711-4aab-b9e6-9556e1d155c2,ocd-bill/0e48c3e7-a9f1-43e5-a217-e983a9447363,Bill Text,,,{}
c902d102-d3f3-40b4-8b0c-d81c8c04c8d3,ocd-bill/ab9135a3-4527-4bdb-95a1-16413bdd8968,Bill Text,,,{}
d0f92abe-4ea7-43f2-a80f-a4077b90a067,ocd-bill/e68051b7-11f5-429a-9dd5-b426c0c8439a,Bill Text,,,{}
8ac67afb-ddf4-49b7-a4f1-50d8e6080f34,ocd-bill/a438c55c-b8b9-4bc1-b2c8-66f344c0abf4,Bill Text,,,{}
f47dc8b1-1b87-4e40-bc39-f5b660469860,ocd-bill/b263376b-b3c4-4278-a4a1-f0b9c0a742f1,Bill Text,,,{}
ba9a9391-b0b2-4369-965b-c6ddb4188126,ocd-bill/23158c56-0fff-441d-85df-259273b3d863,Bill Text,,,{}
d3f3b426-c55f-4af5-9f16-c6a9db9b5d24,ocd-bill/ce96c2fe-b9b0-4bfa-9abc-300936775a65,Bill Text,,,{}
c148e2a0-1273-4aba-b160-02556d8b95ba,ocd-bill/795fec57-b854-4da2-8179-5901e774b316,Bill Text,,,{}
70365cd3-f53c-4864-a72b-d6f316e1b4f6,ocd-bill/4d6f4d22-f628-4b9d-9644-b426447b6744,Bill Text,,,{}
77a43810-8bba-4ef5-b197-4198dcac5e4a,ocd-bill/fdb7eaaf-1380-432c-8aec-4f3322e772fe,Bill Text,,,{}
cad6d5ce-d44c-4e71-a910-c84a1886a2a9,ocd-bill/cf134cf2-8c21-41f9-8cdd-20f6fa6460ce,Bill Text,,,{}
63c345a2-808f-46d2-abb2-8ccec6318052,ocd-bill/f94ba184-b3de-41f5-9997-dbf3bbb66550,Bill Text,,,{}
0cb2fb46-f84d-43e9-aa8f-d3510b017562,ocd-bill/4bf527d2-84fb-4d03-9224-30a899993eeb,Bill Text,,,{}
0d6c5656-dd77-41e3-8029-ce4da68baab0,ocd-bill/65c9f4c4-83f0-489c-b2d1-39eea4dfaa3a,Bill Text,,,{}
4ffab1cf-d311-4e40-ac39-01b7e4fb17ee,ocd-bill/6cfaeb2f-6a3e-41b3-9343-763718ccd779,Bill Text,,,{}
6d62f39e-8f0d-4c9c-9eb5-2b3cbf621800,ocd-bill/0d36e27e-3219-4ad1-827b-47b7fc9c4716,Bill Text,,,{}
7e0e52a3-4a13-4942-9ce8-b9af7ed8aa5b,ocd-bill/4773513d-7427-4319-922c-17251dac762e,Bill Text,,,{}
12247fb0-537f-4a7c-8155-4b0f276d90a8,ocd-bill/56ebb08a-8a3b-4af9-8222-d73df887db79,Bill Text,,,{}
