id,identifier,title,classification,subject,session_identifier,jurisdiction,organization_classification
ocd-bill/6a73baee-e71f-4214-a050-83c453ced80d,HD 2134,An Act Relative to Supported Decision Making,['bill'],[],192nd,Massachusetts,lower
ocd-bill/29ca594a-9471-49cf-b47d-6baad3c29144,HD 2130,"An Act establishing a sick leave bank for Stephen Melchin, an employee of the Trial Court of the Commonwealth",['bill'],[],192nd,Massachusetts,lower
ocd-bill/58c74aaf-4abd-4711-ad16-218f172f397d,SD 1359,An Act improving juvenile justice data collection,['bill'],[],192nd,Massachusetts,upper
ocd-bill/971fc6f1-e76a-4f10-ad06-ca39968fc572,HD 2050,An Act providing creditable service for certain teachers,['bill'],[],192nd,Massachusetts,lower
ocd-bill/d8414a8c-ab84-4d47-8b24-f7fc44d21e3b,HD 2142,An Act providing for abatements in cases of terrorism or public health emergency,['bill'],[],192nd,Massachusetts,lower
ocd-bill/ee4101c1-39c8-457c-8715-039a6f101fcf,HD 2154,An Act regarding agricultural composting programs,['bill'],[],192nd,Massachusetts,lower
ocd-bill/59decacc-21bb-4246-98d3-04da0151560a,HD 2126,An Act relative to the sale of electronic nicotine delivery systems,['bill'],[],192nd,Massachusetts,lower
ocd-bill/5c69d016-991f-49f9-84aa-dabb579514a2,HD 2122,An Act establishing an online lottery,['bill'],[],192nd,Massachusetts,lower
ocd-bill/87bb33ee-541e-46a7-bee1-f708a7c12b26,SD 1381,An Act relative to recreation on private tidelands,['bill'],[],192nd,Massachusetts,upper
ocd-bill/d39aafa4-cce5-403c-bd1f-35606695782a,HD 2143,An Act protecting bank employees and customers,['bill'],[],192nd,Massachusetts,lower
ocd-bill/df41f2ab-acbe-4985-a7a5-ba0f0babaadd,HD 2109,An Act relative to industrial development finance authorities,['bill'],[],192nd,Massachusetts,lower
ocd-bill/2e78bb12-ba55-459a-87ae-c440e51f8ae9,HD 2102,"An Act allowing Joseph Barbati, a retired member of the Massachusetts Trial Court, an
accidental disability retirement option",['bill'],[],192nd,Massachusetts,lower
ocd-bill/8d0182e4-fe1a-4de1-b1e1-8591633fb966,HD 2168,An Act relative to the state property zoning exemption,['bill'],[],192nd,Massachusetts,lower
ocd-bill/7f11fe89-8495-4da1-b5d7-51fcf7ba3d86,HD 2083,An Act to protect residents and law enforcement officers in the Commonwealth,['bill'],[],192nd,Massachusetts,lower
ocd-bill/5f4ea347-681e-4758-9cdc-c9d4c2c715c8,HD 2045,An Act establishing a commission to study judicial accountability in the Commonwealth,['bill'],[],192nd,Massachusetts,lower
ocd-bill/15f987bd-452a-487c-b579-cb0bdd36d7a9,HD 2166,An Act relative to open spaces and tax incentives,['bill'],[],192nd,Massachusetts,lower
ocd-bill/92a658aa-910e-4d6e-9e9d-6ad2aff1caec,HD 2063,An Act regarding transparency for individuals and guardians,['bill'],[],192nd,Massachusetts,lower
ocd-bill/89b5e143-a837-4d34-b2f7-7739eb41074e,HD 2030,An Act relative to early voting,['bill'],[],192nd,Massachusetts,lower
ocd-bill/1e2c2df8-fc5c-491f-bd85-ed365476c420,HD 2031,An Act to expedite multifamily housing construction,['bill'],[],192nd,Massachusetts,lower
ocd-bill/eb86d7b8-3926-429a-a9db-1856c399a489,H 3771,Amendment H.3771,['bill'],[],192nd,Massachusetts,lower
ocd-bill/e31458ad-a3a7-474c-a69c-756d9fb5c631,SD 1376,An Act extending raffle tax remittance deadline for small organizations,['bill'],[],192nd,Massachusetts,upper
ocd-bill/30d88fae-56b7-4bdb-a4cd-00e60f45b7db,HD 769,An Act relative to furthering the success of opiate intervention programs,['bill'],[],192nd,Massachusetts,lower
ocd-bill/b2127666-2c53-445f-90fa-803294b2a8b7,S 31,An Act authorizing certain investments by the Treasurer of the town of East Bridgewater,['bill'],[],192nd,Massachusetts,upper
ocd-bill/6bce175a-0a56-4a94-b844-351617263f32,HD 2372,An Act relative to access of business licenses,['bill'],[],192nd,Massachusetts,lower
ocd-bill/6e79d6c0-345b-4232-9696-15669ffd104a,SD 1500,An Act to update the alcohol excise tax,['bill'],[],192nd,Massachusetts,upper
ocd-bill/b7b159c3-f10d-4fce-b703-c996725a60f7,SD 1440,An Act ensuring access to medications,['bill'],[],192nd,Massachusetts,upper
ocd-bill/cfb71c56-fece-43d6-b67a-4c25714c9d44,HD 2237,An Act relative to the Board of Building Regulations and Standards,['bill'],[],192nd,Massachusetts,lower
ocd-bill/a81adf50-bac6-4b58-91ac-f2c677059190,HD 2288,An Act relative to innovations in energy management technologies in regenerative braking for metro trains in the commonwealth,['bill'],[],192nd,Massachusetts,lower
ocd-bill/32405023-af9c-4bb2-96a4-c9f9455bd8c4,SD 1435,An Act to promote livable communities and zoning reform act,['bill'],[],192nd,Massachusetts,upper
ocd-bill/05c95eb5-f9f3-430a-b25d-e86ba5ee0052,HD 2271,An Act to improve health care cost accountability,['bill'],[],192nd,Massachusetts,lower
ocd-bill/7400edfe-cc9d-4d25-94ba-0ca4de1f4172,HD 2297,An Act relative to pet grooming,['bill'],[],192nd,Massachusetts,lower
ocd-bill/aaa0863e-8728-4f56-b458-fa74dbb8f616,SD 1434,An Act to promote livable communities,['bill'],[],192nd,Massachusetts,upper
ocd-bill/f9a3f9e4-68cd-4290-9330-2138217e7db4,SD 1468,An Act to promote the production of renewable power through agricultural anaerobic digestion facilities,['bill'],[],192nd,Massachusetts,upper
ocd-bill/d94f6b4a-2521-40be-a1a9-9580576f6107,SD 1430,An Act protecting public health and reducing health care costs,['bill'],[],192nd,Massachusetts,upper
ocd-bill/c139dbb5-57e5-48b8-8a93-5cf875e4a24a,SD 1449,"An Act  Resolve for memorializing the Massachusetts Delegation, and the United States Congress, on the need for official, and general support of a Federal ERA, suitably amending The Constitution of The United States, and encouraging public education regarding this subject matter",['bill'],[],192nd,Massachusetts,upper
ocd-bill/4fc949b7-d9cf-4dec-9c11-891dd479eaba,HD 2347,An Act to add a compulsory death benefit to automobile liability insurance,['bill'],[],192nd,Massachusetts,lower
ocd-bill/e047beb1-63ee-4d37-8185-8f013d2b7ce1,SD 1444,An Act relative to the modernization of health-related licensing boards,['bill'],[],192nd,Massachusetts,upper
ocd-bill/0c0cabd0-9dbf-4bf7-90c7-a485bc41c675,SD 1436,An Act relative to liquor licenses in the city of Westfield,['bill'],[],192nd,Massachusetts,upper
ocd-bill/172121b5-4e4f-4341-8738-a70dec7b2912,HD 2294,An Act relative to testing for Factor V Leiden,['bill'],[],192nd,Massachusetts,lower
ocd-bill/ee2bc89f-d9b4-43ec-9356-543bb0b91ab6,SD 1461,An Act relative to homeowners' fire insurance policies,['bill'],[],192nd,Massachusetts,upper
ocd-bill/a0fc7100-d21a-40a7-a721-a6e31d4c2196,HD 2329,An Act relative to nursing homes,['bill'],[],192nd,Massachusetts,lower
ocd-bill/14455f04-6f17-4d47-87f3-6a1ae315a856,HD 2352,An Act establishing a study to examine the feasibility of state manufactured generic prescription drugs,['bill'],[],192nd,Massachusetts,lower
ocd-bill/d568997b-6e28-4712-ab5c-8b0d5ce52c41,SD 1488,An Act providing transparency for patients receiving care at hospital-based facilities,['bill'],[],192nd,Massachusetts,upper
ocd-bill/3c809cca-ffff-4cda-a3ec-922f3c0f5176,HD 2305,An Act to allow samples at farmers markets,['bill'],[],192nd,Massachusetts,lower
ocd-bill/05a5c9bc-b1cd-43e6-a565-aa8d6569fdfb,HD 2255,"An Act to encourage, and improve, the level of availability of nursing staff",['bill'],[],192nd,Massachusetts,lower
ocd-bill/25e42c52-e2ac-46f8-b32b-cfc0309fdc4f,HD 2342,An Act amending the charter for the town of Nantucket,['bill'],[],192nd,Massachusetts,lower
ocd-bill/27d11b1a-6974-485c-9509-7e1f4b42078d,HD 2365,An Act expanding access to election technology,['bill'],[],192nd,Massachusetts,lower
ocd-bill/cc948abc-671f-468b-a7fa-6e4274e7a424,SD 1482,An Act to ensure safe medication administration,['bill'],[],192nd,Massachusetts,upper
ocd-bill/f5cb2f27-6c38-48b7-82be-126c56b43045,HD 2277,An Act relative to preserving fertility,['bill'],[],192nd,Massachusetts,lower
ocd-bill/239b099b-9490-41c6-9ae3-c6429ee9decf,HD 2274,An Act relative to honest online political advertisement disclosure and election interference,['bill'],[],192nd,Massachusetts,lower
ocd-bill/bb194c34-8cc1-4c0b-9a36-706ffcd2ee92,HD 2304,An Act to ensure access to generic medications,['bill'],[],192nd,Massachusetts,lower
ocd-bill/b8030aa5-107b-4e14-b1bd-467e82a85b04,HD 2250,An Act relative to timely retirement payment,['bill'],[],192nd,Massachusetts,lower
ocd-bill/98e72838-762c-4523-9623-9f620874798c,SD 1483,An Act relative to creating intensive stabilization and treatment units within the Department of Mental Health,['bill'],[],192nd,Massachusetts,upper
ocd-bill/f28b719c-0ad9-40d2-89fa-643e48f6ff67,HD 2349,An Act relative to dental insurance assignment of benefits,['bill'],[],192nd,Massachusetts,lower
ocd-bill/fc808826-5c05-42ca-8633-4b8ac863641d,SD 1476,An Act to increase awareness of community based PACE programs for older adults,['bill'],[],192nd,Massachusetts,upper
ocd-bill/63771671-ca72-475f-a9ff-dd789af318f3,HD 2366,An Act relative to an individual Medicare marketplace option,['bill'],[],192nd,Massachusetts,lower
ocd-bill/cb976cf0-a6eb-4a5d-805c-217fa8bbb439,HD 2351,An Act relative to the State Retiree Benefits Trust Fund board of directors,['bill'],[],192nd,Massachusetts,lower
ocd-bill/c00e3335-3010-4fd5-b66d-ec6c74039513,SD 1462,An Act authorizing independent retirement boards to divest from fossil fuel companies,['bill'],[],192nd,Massachusetts,upper
ocd-bill/897ea0a5-3595-47ad-9346-63faa8eb4ecb,SD 1426,An Act to ensure accountability in the Department of Transitional Assistance,['bill'],[],192nd,Massachusetts,upper
ocd-bill/95f18439-0055-4f55-a861-7cc6a974c405,SD 1497,An Act relative to consolidating multiple definitions of employee,['bill'],[],192nd,Massachusetts,upper
ocd-bill/c611ed3f-ba9f-418e-b60b-c1b0b4fb8c14,HD 2222,An Act relative to health care liens and consumer protection,['bill'],[],192nd,Massachusetts,lower
ocd-bill/65f296f3-afc9-417c-88ef-82050ed6178e,HD 2358,An Act to reduce lead poisoning in children,['bill'],[],192nd,Massachusetts,lower
ocd-bill/d90c7ffe-bf53-438f-8205-1c321293a39d,SD 1492,An Act enhancing justice for families harmed by lead,['bill'],[],192nd,Massachusetts,upper
ocd-bill/68618977-1a26-4cb9-9859-d6c20b974c0d,HD 2363,An Act Providing for the Self-Certification of Benefits for Small Businesses,['bill'],[],192nd,Massachusetts,lower
ocd-bill/754d2db6-c974-4c16-8760-45aff4eacf1a,HD 2270,An Act to create a special commission to improve transparency and affordability at the Group Insurance Commission,['bill'],[],192nd,Massachusetts,lower
ocd-bill/09923924-fb8a-45e9-a748-e020c82cacc2,HD 2230,An Act relative to preserving information content of historic resources with community preservation funds,['bill'],[],192nd,Massachusetts,lower
ocd-bill/e61e4bc4-a51c-49bf-aadc-bbbefc65a72e,SD 1473,An Act to clarify employer sanctions for improper expenditure of withholdings or deductions from wages,['bill'],[],192nd,Massachusetts,upper
ocd-bill/7fb5b6ff-c9ff-4330-9c2f-1f0631dd061e,SD 1494,An Act relative to the disposal of sea mammals on metropolitan beaches,['bill'],[],192nd,Massachusetts,upper
ocd-bill/b08f7967-99d0-4ebe-ab7d-616ff8e4b5f1,SD 1455,An Act relative to hate crimes against police officers,['bill'],[],192nd,Massachusetts,upper
ocd-bill/87ebddf6-7419-449c-8835-8cb01bb7c4a8,SD 1466,An Act improving protections for sexual assault survivors,['bill'],[],192nd,Massachusetts,upper
ocd-bill/2da21670-d878-4a71-bd07-4f32b15c4599,HD 2308,An Act relative to food donations,['bill'],[],192nd,Massachusetts,lower
ocd-bill/c0378b9f-48b1-438e-92cf-d37563edfa20,SD 1470,An Act relative to plant relocation,['bill'],[],192nd,Massachusetts,upper
ocd-bill/4da6ab9e-6374-4f71-b8ba-cd3bcd7b3ad0,SD 1441,An Act to clarify and enhance privacy protections for electronic health records,['bill'],[],192nd,Massachusetts,upper
ocd-bill/5eebe2f0-fc68-43d3-81f1-b6dd51bcce0a,HD 2262,An Act relative to penalties for crimes against seniors,['bill'],[],192nd,Massachusetts,lower
ocd-bill/324fbe89-7d70-4d67-824f-6c840929c724,SD 1460,An Act relative to Massachusetts estate tax exemption parity,['bill'],[],192nd,Massachusetts,upper
ocd-bill/58ab8622-ce36-42b4-83fd-177d1e9a0abc,HD 2376,An Act amending Chapter 220 of the Acts of 2018 due to COVID-19,['bill'],[],192nd,Massachusetts,lower
ocd-bill/dd3c0e01-7851-473c-af39-bec10e846983,HD 2355,An Act relative to property tax deferrals for seniors,['bill'],[],192nd,Massachusetts,lower
ocd-bill/6007c093-f5d8-465a-b487-8cc363dbc1f0,HD 2356,An Act regulating the posting of speed limits,['bill'],[],192nd,Massachusetts,lower
ocd-bill/2842a463-1ac2-4d3f-8dc3-f232b0329b2f,SD 1452,An Act establishing a Massachusetts Flood Risk Protection Program,['bill'],[],192nd,Massachusetts,upper
ocd-bill/56e77274-c4ea-4aef-aee4-0058add4d66e,SD 1454,An Act establishing tracking and reporting requirements for Massachusetts transportation fuels and associated greenhouse gas emissions,['bill'],[],192nd,Massachusetts,upper
ocd-bill/1368b556-4337-4483-a470-91aca9f76b1a,HD 2259,An Act to regulate hydraulic fracturing,['bill'],[],192nd,Massachusetts,lower
ocd-bill/9bb863b2-3d60-4a01-a781-9e733660d01c,HD 2321,An Act promoting snowmobiling sustainability,['bill'],[],192nd,Massachusetts,lower
ocd-bill/599ea9e4-d3af-4c95-84ea-e22a6a7cd33e,HD 2224,An Act relative to firearm owners protection,['bill'],[],192nd,Massachusetts,lower
ocd-bill/9f0a4dbf-7bb2-4576-9d76-452685c3af33,HD 2264,An Act  relative to mopeds and scooters operating on public ways,['bill'],[],192nd,Massachusetts,lower
ocd-bill/6d2fcda7-e120-471d-b76f-5d8f1e18eb07,HD 2318,An Act relative to mobile carrying devices,['bill'],[],192nd,Massachusetts,lower
ocd-bill/bfed48c3-ac1e-49ad-8c65-7fa3cc694f7c,HD 2227,An Act relieving the adverse effects of wind energy,['bill'],[],192nd,Massachusetts,lower
ocd-bill/45bf3ab3-1013-43c6-aba9-6283183e30e7,SD 1480,An Act relative to intensive case management for clinically complex older adults,['bill'],[],192nd,Massachusetts,upper
ocd-bill/1834b978-98f0-4e6c-afbe-27f3cac95627,SD 1464,An Act relative to UMass tuition credit,['bill'],[],192nd,Massachusetts,upper
ocd-bill/a634b4cd-aa55-46c3-928b-db602c278e7f,SD 1448,An Act relative to recycling,['bill'],[],192nd,Massachusetts,upper
ocd-bill/caa1e1b3-2986-4a93-8d15-1c1f8d1cf7b6,HD 2220,An Act improving protections for sexual assault survivors,['bill'],[],192nd,Massachusetts,lower
ocd-bill/4d2a7297-9120-4eba-8f43-400536433d48,HD 2312,An Act establishing fairness for agricultural laborers,['bill'],[],192nd,Massachusetts,lower
ocd-bill/9db6d8ab-e273-40ec-a3aa-4bf1ae672214,HD 2233,An Act relative to civil fine enforcement,['bill'],[],192nd,Massachusetts,lower
ocd-bill/a8498e61-fbe3-44a4-9cf2-0df18227ac7b,HD 2338,An Act relative to the Zoning Board of Appeal,['bill'],[],192nd,Massachusetts,lower
ocd-bill/b59bf99d-05c5-41d4-bc41-3ae88fa9a847,HD 2239,An Act relative to swatting,['bill'],[],192nd,Massachusetts,lower
ocd-bill/4e01fc74-efa1-41be-8c5d-52df181caabb,HD 2291,"An Act to restrict, reduce, and minimize the use and distribution of single-use plastic straws in Massachusetts",['bill'],[],192nd,Massachusetts,lower
ocd-bill/60bd95d9-db1e-4396-b94c-17a6b90bf85f,HD 2328,An Act relative to health care proxies,['bill'],[],192nd,Massachusetts,lower
ocd-bill/72a93a1c-7c65-4e2d-ba2e-f951c1779cea,HD 2295,An Act relative to tax title expense,['bill'],[],192nd,Massachusetts,lower
ocd-bill/1e36ab09-95cb-4264-8ba0-631bd7f9bd75,SD 1451,An Act relative to accidental disability retirement for police officers and firefighters,['bill'],[],192nd,Massachusetts,upper
ocd-bill/e7f2919b-5082-41b2-b0c7-81358d98caa2,SD 1469,"An Act relative to a prevailing wage for trash and recycling collectors, moving contractors, and motor bus pupil transporters",['bill'],[],192nd,Massachusetts,upper
ocd-bill/c670201b-4f58-44c9-95f8-8ab2f40a760e,HD 2325,An Act relative to expanding relief to new businesses established during the COVID-19 pandemic,['bill'],[],192nd,Massachusetts,lower
ocd-bill/d56a829f-f1bd-4b77-8e42-0510e90a9b63,HD 2360,An Act relative to access to local journalism,['bill'],[],192nd,Massachusetts,lower
ocd-bill/e1a1ec65-9214-42a2-9903-13703cf8ae05,HD 2309,An Act to support the equitable utilization of third party consultants in land use determinations,['bill'],[],192nd,Massachusetts,lower
ocd-bill/38789bfe-7972-49d1-8fbe-ee006761dac5,HD 2282,An Act providing the next of kin of a police officer or firefighter killed in the line of duty with the flags of the Commonwealth and the United States,['bill'],[],192nd,Massachusetts,lower
ocd-bill/5b9b4580-07ad-4ed6-83e3-b75d727f8385,SD 1484,An Act relative to creating a pilot program to transfer high acuity behavioral health and dual diagnosis patients away from overcrowded emergency departments,['bill'],[],192nd,Massachusetts,upper
ocd-bill/38b150fb-2bc4-4dad-990e-f1bdd02c0ee1,HD 2332,An Act relative to clean drinking water,['bill'],[],192nd,Massachusetts,lower
ocd-bill/d700dd1d-c4e1-426b-8fcf-abd503fc599e,HD 2245,An Act to further define medical necessity determinations,['bill'],[],192nd,Massachusetts,lower
ocd-bill/ec9e1106-e90d-4e43-bb92-ee1052b6b8fd,HD 2252,An Act internet access on private ways,['bill'],[],192nd,Massachusetts,lower
ocd-bill/12b65a89-8caa-4692-a1bc-dd45e18e95fe,HD 2229,An Act relative to noise pollution,['bill'],[],192nd,Massachusetts,lower
ocd-bill/51257ab3-aaf2-41aa-85e7-274ffd368c14,SD 1490,An Act relative to banning noncompetition agreements in the Commonwealth,['bill'],[],192nd,Massachusetts,upper
ocd-bill/2f9e952c-46c8-4136-8df6-429842037fa9,HD 2330,An Act regulating the practice and licensure of veterinary technicians,['bill'],[],192nd,Massachusetts,lower
ocd-bill/afbc1eb7-a84c-43c0-9900-acd363fe1889,HD 2236,"An Act relative to science, technology, engineering, arts and math, or STEAM",['bill'],[],192nd,Massachusetts,lower
ocd-bill/29dcdae1-6cd5-43e3-a241-43aa01355c02,SD 1442,An Act to enhance driver impairment prevention,['bill'],[],192nd,Massachusetts,upper
ocd-bill/c02caab6-eb42-49c1-9ce7-fafb4239e580,HD 2374,An Act relative to the identity of victims of certain crimes,['bill'],[],192nd,Massachusetts,lower
ocd-bill/1ac47326-a19e-49fc-9460-4b042a37c268,HD 2354,An Act to continue tax basis rules for property acquired from decedents,['bill'],[],192nd,Massachusetts,lower
ocd-bill/bd731ad9-9332-4379-a4cf-2f3ff899d598,HD 2335,An Act relative to proper disposal of products containing PFAS,['bill'],[],192nd,Massachusetts,lower
ocd-bill/118482ff-8795-491f-a21a-a4ca66443aea,HD 2306,An Act relative to improving mental health care through innovation,['bill'],[],192nd,Massachusetts,lower
ocd-bill/6c23884b-7638-4905-a8c6-21f3b9bf2b87,HD 2345,An Act to protect the rights of municipalities and districts,['bill'],[],192nd,Massachusetts,lower
ocd-bill/9108e174-f275-40a5-bdc3-cdf9ce9a3923,SD 1432,An Act relative to retirement classification,['bill'],[],192nd,Massachusetts,upper
ocd-bill/f2d4b1f5-5dd2-4316-a8b5-cf4d780bd281,SD 1446,An Act establishing a commission to study the availability of a continuum of care for persons,['bill'],[],192nd,Massachusetts,upper
ocd-bill/b3335716-04a7-470a-9869-62e4c2633550,HD 2344,An Act relative to the filing of annual returns by small public charities,['bill'],[],192nd,Massachusetts,lower
ocd-bill/2b38a141-17cc-48df-90db-6c2b48594417,HD 2362,An Act Updating the Massachusetts Uniform Commercial Code,['bill'],[],192nd,Massachusetts,lower
ocd-bill/a5978ebf-a73f-443f-97bf-750367ef6271,SD 1487,An Act relative to compensation for victims of wrongful conviction,['bill'],[],192nd,Massachusetts,upper
ocd-bill/40fab24d-88b1-4981-bbd7-625839c8de29,HD 2240,An Act regarding parental consent,['bill'],[],192nd,Massachusetts,lower
ocd-bill/1c23fb77-b3aa-4da6-98ef-1240b23721c5,HD 2251,An Act relative to parental choice for medically fragile students,['bill'],[],192nd,Massachusetts,lower
ocd-bill/d21d0a6c-6247-46c8-b0d9-e727752d74ed,HD 2346,An Act regulating the sale and purchase of horses,['bill'],[],192nd,Massachusetts,lower
ocd-bill/99feb8b2-1473-457e-b040-19757d14ab5c,HD 2278,An Act relative to boater safety to be known as the David Hanson Act,['bill'],[],192nd,Massachusetts,lower
ocd-bill/0fbda06b-e0fa-4c01-a5fa-431ba9c41e06,HD 2234,An Act relative to Massachusetts Civil Air Patrol vehicles and trailers,['bill'],[],192nd,Massachusetts,lower
ocd-bill/764efac2-45c4-40b6-8d35-e25ae957a282,HD 2221,An Act updating the definition of sexual assault counsellor to expand confidentiality protections,['bill'],[],192nd,Massachusetts,lower
ocd-bill/d3bc606a-24e4-4862-b8cb-1d50a0f58a4c,HD 2286,An Act requiring critical incident drills in schools,['bill'],[],192nd,Massachusetts,lower
ocd-bill/f4b9a6b4-a654-4aaf-af48-8815e37c7adb,HD 2226,An Act relative to the uniform procurement act,['bill'],[],192nd,Massachusetts,lower
ocd-bill/5d17b789-f3ad-40af-b6bd-de1a48b159e7,HD 2343,An Act AN ACT RELATIVE TO THE TOWN OF DANVERS ELECTRIC LIGHT DIVISION,['bill'],[],192nd,Massachusetts,lower
ocd-bill/1413b554-817b-440c-9f2b-21b3bb52b7b8,HD 2287,An Act to secure property rights and to deter criminal activity,['bill'],[],192nd,Massachusetts,lower
ocd-bill/1ba0f485-70aa-4eec-bfe0-dd82b07063fa,SD 1427,An Act to assure quality foster care,['bill'],[],192nd,Massachusetts,upper
ocd-bill/355d9122-239b-4f57-9639-b9cf8bf71f6c,SD 1477,An Act establishing the Massachusetts Hunger-Free Campus Initiative,['bill'],[],192nd,Massachusetts,upper
ocd-bill/c007cbf2-3a5b-460b-89f8-7279dd9bb87f,HD 2290,An Act establishing recall elections in the town of Otis,['bill'],[],192nd,Massachusetts,lower
ocd-bill/dd1bb462-6080-45c1-8caf-b78da4ee64a7,SD 1387,An Act relative to pension parity,['bill'],[],192nd,Massachusetts,upper
ocd-bill/3c5762be-1e9f-47fe-b170-47693ae0bee5,HD 2273,An Act for health care non-discrimination,['bill'],[],192nd,Massachusetts,lower
ocd-bill/850cc079-cc2d-4ac5-a0ad-caa01768c45e,HD 2249,An Act relative to commuter transit benefits,['bill'],[],192nd,Massachusetts,lower
ocd-bill/d8a69bdc-4638-43b5-84b9-16d9abae44da,HD 2319,An Act to assure quality foster care,['bill'],[],192nd,Massachusetts,lower
ocd-bill/4bfce01f-1af8-41c7-b2f4-d475a3b22361,HD 2260,An Act creating a child savings program,['bill'],[],192nd,Massachusetts,lower
ocd-bill/c6ef70ae-62a9-41fe-be10-08b66520dca7,SD 1498,An Act relative to physician assistant non-competes,['bill'],[],192nd,Massachusetts,upper
ocd-bill/45d1ba73-ddaa-4afe-8d93-5f38c64f83c2,HD 2268,An Act relative to qualified health plans,['bill'],[],192nd,Massachusetts,lower
ocd-bill/9aeb0905-1c95-448d-97c7-b64754f9e7f0,SD 1431,An Act to require public universities to provide medication abortion,['bill'],[],192nd,Massachusetts,upper
ocd-bill/3a5fcbaf-e3d3-4eeb-8b0b-eb469759357c,HD 2371,An Act Protecting the Commonwealth’s Gaming Industry,['bill'],[],192nd,Massachusetts,lower
ocd-bill/feced87c-b895-44f2-a27d-b0aa30dac6dc,HD 2334,An Act relative to modern sewage infrastructure,['bill'],[],192nd,Massachusetts,lower
ocd-bill/d8740406-f9fd-4617-a4a2-c23967b26333,HD 2235,An Act relative to hunting with artificial light,['bill'],[],192nd,Massachusetts,lower
ocd-bill/016ea315-2c81-46a9-87f0-30133a5be7a1,HD 2353,An Act making senior citizen property tax relief more equitable,['bill'],[],192nd,Massachusetts,lower
ocd-bill/d7348245-9ad9-45fa-afc0-64bdbca2eeff,HD 2228,An Act relative to hydro,['bill'],[],192nd,Massachusetts,lower
ocd-bill/04c4765c-3c33-482c-8c15-af3b3375c61a,HD 2298,An Act relative to electronic meetings and voting in condominiums,['bill'],[],192nd,Massachusetts,lower
ocd-bill/47eff9e2-aac0-4dea-8ff6-bfc222e2738e,HD 2232,An Act relative to federally recognized Native American tribes,['bill'],[],192nd,Massachusetts,lower
ocd-bill/740d431c-4fae-4c23-8874-f1d15c4cc43c,HD 2340,An Act establishing building trades recovery week,['bill'],[],192nd,Massachusetts,lower
ocd-bill/c2712b35-b73c-4e65-af44-fb4ce814d7e0,HD 2300,An Act relative to insurance coverage for mammograms and breast cancer screening,['bill'],[],192nd,Massachusetts,lower
ocd-bill/afee6c51-644c-410a-aa01-18238cbe6296,HD 2369,An Act recognizing film production in Massachusetts,['bill'],[],192nd,Massachusetts,lower
ocd-bill/f022230c-4bea-4f7c-bca4-ae235084cbd1,SD 1308,An Act relative to healthy school lunches,['bill'],[],192nd,Massachusetts,upper
ocd-bill/7b8fbc50-f0bc-4a1d-ae8f-96a4f742ae96,HD 2327,An Act relative to industries affected by COVID-19,['bill'],[],192nd,Massachusetts,lower
ocd-bill/500fbb37-37c2-4296-bc34-bf037d76a80f,SD 1465,An Act relative to expanding the eligibility of households for inclusion in a municipality’s affordable housing inventory,['bill'],[],192nd,Massachusetts,upper
ocd-bill/e8d5d7fb-ea69-4096-a4dd-e26441a5b9dc,SD 1496,An Act relative to pension divestment from companies selling weapons to the Kingdom of Saudi Arabia,['bill'],[],192nd,Massachusetts,upper
ocd-bill/2330fe47-b549-4545-93ba-65e6f1119eb6,SD 1478,An Act relative to increasing patient choice through assignment of benefits,['bill'],[],192nd,Massachusetts,upper
ocd-bill/aff3fd4b-6bef-45c2-968b-16de752aa2c4,SD 1425,An Act relative to health care non-discrimination,['bill'],[],192nd,Massachusetts,upper
ocd-bill/cb09a0bb-8b35-40eb-9613-ddf8148d1777,SD 1439,An Act providing for the development of a Graduate Judicial Training School,['bill'],[],192nd,Massachusetts,upper
ocd-bill/55f53082-947a-4924-b340-023a3936014d,HD 2341,An Act to encourage the purchase of trees,['bill'],[],192nd,Massachusetts,lower
ocd-bill/8045db16-5dde-4bcd-b49c-d150c56a7146,HD 2359,An Act relative to the Uniform Probate Code,['bill'],[],192nd,Massachusetts,lower
ocd-bill/c427486d-4771-45f1-80c3-73a4c96d325d,HD 2283,An Act relative to dangerous dogs,['bill'],[],192nd,Massachusetts,lower
ocd-bill/2ed81eb5-0783-4efe-a1a0-13a289361c2e,HD 2301,An Act to increase penalties for shooting a firearm while on release,['bill'],[],192nd,Massachusetts,lower
ocd-bill/2e751895-4047-4c3c-ad8d-e1983e60ec0a,SD 1493,"An Act relating to patient cost, benefit and coverage information, choice, and price transparency",['bill'],[],192nd,Massachusetts,upper
ocd-bill/8bec077f-9d22-4031-9bf0-fff603a41abf,SD 1456,An Act relative to outdoor heritage,['bill'],[],192nd,Massachusetts,upper
ocd-bill/ca282652-b081-434b-a920-138d97deba85,HD 2272,An Act relative to fire safety,['bill'],[],192nd,Massachusetts,lower
ocd-bill/e5c38e54-d0f0-4344-828c-aedab4464b3e,HD 656,An Act providing continuity of care for mental health treatment,['bill'],[],192nd,Massachusetts,lower
ocd-bill/08a185a1-d1e7-46f5-ad6e-ae170257b98e,HD 2267,An Act to establish the Massachusetts prisoner bone marrow donation program,['bill'],[],192nd,Massachusetts,lower
ocd-bill/c4476f23-2a4b-4830-8e71-ac0b14fb3167,HD 2368,An Act relative to the membership of the PRIM Board,['bill'],[],192nd,Massachusetts,lower
ocd-bill/30917944-85be-4e7c-a268-bca39698228a,HD 2311,An Act relative to retirement survivor benefits for Katherine M. McGuinness,['bill'],[],192nd,Massachusetts,lower
