id,identifier,title,classification,subject,session_identifier,jurisdiction,organization_classification
ocd-bill/5a107a3a-23e9-44d4-9aee-f6c7c292d496,H 238,"An Act relative to the safety of schools, residences, and public assemblies",['bill'],[],190th,Massachusetts,lower
ocd-bill/1c28013d-5406-4b6c-8d3e-40e3da12f73d,H 1469,An Act providing for a donation check-off box on state tax returns for the Massachusetts Youth in Government program,['bill'],[],190th,Massachusetts,lower
ocd-bill/58a7d3ef-f3c1-473e-a3a6-5791339f58e8,S 1668,An Act relative to the preservation of historic agricultural structures,['bill'],[],190th,Massachusetts,upper
ocd-bill/50f95d51-1bf4-436d-89ce-4e0a941377e4,H 1065,An Act relative to creating intensive stabilization and treatment units within the Department of Mental Health,['bill'],[],190th,Massachusetts,lower
ocd-bill/3d627faa-1a83-4747-a695-1cd61a95560f,S 745,An Act  relative to expanding the eligibility of households for inclusion in a municipality’s affordable housing inventory,['bill'],[],190th,Massachusetts,upper
ocd-bill/0dab62cb-240e-4f1c-9e0c-d477b2e9a3d6,S 1454,An Act authorizing the State Retirement Board to grant creditable service to John Lyons,['bill'],[],190th,Massachusetts,upper
ocd-bill/3d6e8bdf-f6ca-4410-9c36-533658d0fc44,H 2062,An Act relative to charter schools,['bill'],[],190th,Massachusetts,lower
ocd-bill/6e72bb94-d1d9-49ad-b45b-7ee7180764ac,SD 2682,Report of the Department of Elementary and Secondary Education ( pursuant to line item 7061-9408  of Chapter 47 of the Acts of 2017 and Section 1J(z) of Chapter 69 of the General Laws) submitting its 2016-2017 Intervention and Targeted Assistance report,['bill'],[],190th,Massachusetts,upper
ocd-bill/ec9ffca9-be6e-432e-b1b2-cefaeffa6acd,S 758,An Act permitting the court to expunge the record of persons struggling with substance abuse or charged with possession of certain Class D controlled substances,['bill'],[],190th,Massachusetts,upper
ocd-bill/34de43c1-2391-4f2a-aeb5-d8689d53e346,H 1034,An Act relative to setting the prevailing wage rate,['bill'],[],190th,Massachusetts,lower
ocd-bill/ebdcc736-106b-4015-8f06-d8499f848024,H 4568,"An Act authorizing the town of Westminster to acquire state forest land
",['bill'],[],190th,Massachusetts,lower
ocd-bill/fc65f31d-50bb-4199-8c4a-2ac8267a92d0,H 77,An Act to authorize the Commonwealth of Massachusetts to establish additional mandated reporters for the purpose of the protection and care of children,['bill'],[],190th,Massachusetts,lower
ocd-bill/2c7c63cc-93fa-41d5-ab97-820b863c50a0,H 1939,An Act accelerating state repayments to municipalities for veterans’ benefits,['bill'],[],190th,Massachusetts,lower
ocd-bill/724fc6fc-915d-4e7c-8333-226bb3890a4e,H 1935,An Act relative to parking at certain airports for disabled veterans,['bill'],[],190th,Massachusetts,lower
ocd-bill/6199e7ba-d6e0-4023-afb1-922b0b5ed21b,H 4535,"An Act relative to the disability retirement of Brian Patrick Carroll, a firefighter for the city of Worcester",['bill'],[],190th,Massachusetts,lower
ocd-bill/f484fa0b-e58b-4d70-8102-b813b831c74f,S 804,An Act relative to attorney-client privilege and attorney work product materials,['bill'],[],190th,Massachusetts,upper
ocd-bill/5ca74f26-dd4a-4c96-a97c-81d6b65d294f,H 911,An Act regarding threats to public defenders and other court personnel,['bill'],[],190th,Massachusetts,lower
ocd-bill/ac2608be-3558-46b6-a487-3ebc6d4cdcb6,H 780,An Act relative to court filing fees for noncriminal offenses,['bill'],[],190th,Massachusetts,lower
ocd-bill/4a0f68f7-e29d-4877-9644-d82ec906c4f8,H 3373,An Act relative to the regulatory authority for oversight of the recreational marijuana industry,['bill'],[],190th,Massachusetts,lower
ocd-bill/bf1254c7-0a48-4de0-9106-0411dba64ece,S 1858,An Act relative to utility data transparency and access,['bill'],[],190th,Massachusetts,upper
ocd-bill/9a27ddab-8cdc-4bb1-8c20-cd81d0d00c6c,H 259,An Act to regulate school enrollment,['bill'],[],190th,Massachusetts,lower
ocd-bill/878c0279-31b7-40de-afcd-dfe9913d3504,H 1735,An Act to increase courthouse energy efficiency,['bill'],[],190th,Massachusetts,lower
ocd-bill/a2ece689-1bd2-4305-a766-64366195bb68,H 149,An Act establishing the Massachusetts travelers bill of rights,['bill'],[],190th,Massachusetts,lower
ocd-bill/1152f183-07a5-4e17-91b5-6fa400b75b30,SD 2724,Report of the Department of Unemployment Assistance (pursuant to Section 14F of Chapter 151A of the General Laws) submitting the July 2018 Unemployment Insurance Trust Fund report,['bill'],[],190th,Massachusetts,upper
ocd-bill/b5ab238c-fbec-4e94-b1a5-91b9162c4a30,H 25,An Act relative to enhancing Alcoholic Beverages Control Commission background checks,['bill'],[],190th,Massachusetts,lower
ocd-bill/68bb4149-d2ff-4ac0-878d-c4341065da57,H 3142,An Act relative to the pooling of tips,['bill'],[],190th,Massachusetts,lower
ocd-bill/b10072e7-54d5-4621-bc73-77e46c855af0,H 322,An Act relative to geography education,['bill'],[],190th,Massachusetts,lower
ocd-bill/ad5a8c41-1829-4f8d-8938-87c078e5b461,H 806,An Act relative to juror qualification,['bill'],[],190th,Massachusetts,lower
ocd-bill/4484db84-f97b-401a-81cc-39d6d83cf8a7,S 1227,An Act relative to continuing education requirements for chiropractors,['bill'],[],190th,Massachusetts,upper
ocd-bill/24c2d965-33fa-477c-963e-1491a15e9e10,S 1961,An Act relative to the use of video screens while operating a motor vehicle,['bill'],[],190th,Massachusetts,upper
ocd-bill/14f91c34-9380-42c1-9613-8f74175d2c1d,H 857,An Act increasing the liability for permitting an intoxicated arrestee to operate a motor vehicle,['bill'],[],190th,Massachusetts,lower
ocd-bill/30a47700-05d9-4b3b-9056-5f316f79ca21,S 352,An Act relative to home care workforce initiatives,['bill'],[],190th,Massachusetts,upper
ocd-bill/43756270-9fba-4de1-b86f-3962635772a8,H 348,An Act regarding residential habilitation,['bill'],[],190th,Massachusetts,lower
ocd-bill/2bec94e5-5a70-44e5-b9e4-86f98421d80b,S 638,An Act establishing a public health option,['bill'],[],190th,Massachusetts,upper
ocd-bill/5b8bba92-2ebc-4a6e-8b71-e1fe7cb80e77,H 1810,An Act establishing time limits for the idling of stopped locomotives,['bill'],[],190th,Massachusetts,lower
ocd-bill/562075da-3abd-4e69-bb9c-7d2a7a4bf783,S 656,An Act relative to hospital profit and fairness,['bill'],[],190th,Massachusetts,upper
ocd-bill/edb12981-4c24-47d2-82cf-e2b6ec76754b,S 507,An Act relative to women’s health,['bill'],[],190th,Massachusetts,upper
ocd-bill/c43364c8-c411-4aad-aee5-326ebd0069ae,S 318,An Act  to provide child exploitation awareness education,['bill'],[],190th,Massachusetts,upper
ocd-bill/3ccb6412-462e-422f-8884-394a1cc91d49,H 258,An Act to promote fairness between traditional public schools and regional vocational schools,['bill'],[],190th,Massachusetts,lower
ocd-bill/88721683-e067-4219-abea-b41290a0c9d6,H 370,An Act relative to voter identification,['bill'],[],190th,Massachusetts,lower
ocd-bill/d57ed4d4-b5c6-4c69-9a31-71710b1f784a,H 2431,An Act protecting the health and safety of people in restaurants,['bill'],[],190th,Massachusetts,lower
ocd-bill/f874de43-60e3-4104-934f-539d3902c5d3,S 264,An Act relative to the powers and duties of a regional school district,['bill'],[],190th,Massachusetts,upper
ocd-bill/9ed83b82-d01e-41fb-ad01-abc090d00fa0,H 3541,An Act to restore Boston's governmentally-involved housing protection,['bill'],[],190th,Massachusetts,lower
ocd-bill/a37a21fb-5768-4fce-a83a-3cfb0ddaa243,H 3701,An Act amending the act authorizing affordable housing convenants in the town of Nantucket,['bill'],[],190th,Massachusetts,lower
ocd-bill/66ed079d-d67b-402e-9408-7a846c5ffd58,H 1237,An Act relative to appointment procedures for the State Fire Marshall,['bill'],[],190th,Massachusetts,lower
ocd-bill/970ac611-585a-4bc5-99c6-25a18361ba2f,S 1586,An Act relative to land conservation,['bill'],[],190th,Massachusetts,upper
ocd-bill/9a881e43-b658-4db0-9597-68c0bd4dab12,S 909,An Act relative to corporate criminal conduct,['bill'],[],190th,Massachusetts,upper
ocd-bill/3c4dad53-6305-4b6d-b46e-c70cf72bcbc9,S 1537,An Act to increase transparency of taxpayers rights,['bill'],[],190th,Massachusetts,upper
ocd-bill/f22e84ae-2a46-4602-ab07-1ad30ca09837,H 310,An Act requiring reports on the state’s implementation of the McKinney-Vento Homeless Assistance Act,['bill'],[],190th,Massachusetts,lower
ocd-bill/704c7321-45e8-4722-96f6-7dfea55ad4bd,S 1916,An Act clarifying the definition of commercial motor vehicles,['bill'],[],190th,Massachusetts,upper
ocd-bill/e6720cf0-aac8-49e4-8f4f-ba741b8cf79e,H 3477,An Act relative to floor hockey safety,['bill'],[],190th,Massachusetts,lower
ocd-bill/35dc1990-b9a6-40e5-a5fa-c60f20b67d36,S 1505,"An Act relative to the ""circuit breaker"" property tax credit for seniors",['bill'],[],190th,Massachusetts,upper
ocd-bill/ae339819-ce51-4ead-99f0-78574ca315d9,SD 2779,PVTA financial statements and supplementary information,['bill'],[],190th,Massachusetts,upper
ocd-bill/a0e394fa-f318-4fa0-86ad-c53c749aa23c,H 1953,An Act to support the transition to adult services for persons with disabilities,['bill'],[],190th,Massachusetts,lower
ocd-bill/0c73cc25-01d5-42e9-8f78-4f6239fe4b91,S 232,An Act for language opportunity for our kids,['bill'],[],190th,Massachusetts,upper
ocd-bill/acd29a39-002a-4d26-b685-5e1a4bc1b234,H 2221,An Act relative to oral health access for MassHealth patients,['bill'],[],190th,Massachusetts,lower
ocd-bill/86d0871a-7efd-4445-84e6-5cd950703363,S 1541,An Act relative to tax exemptions on gun safes and trigger locks,['bill'],[],190th,Massachusetts,upper
ocd-bill/fef7b3e1-bed5-48db-97da-bdca86b7dab5,H 2876,An Act relative to charter school enrollment,['bill'],[],190th,Massachusetts,lower
ocd-bill/97a3f49b-6cc1-4888-aa32-aeba7d86904d,H 2585,An Act relative to encourage the use of alternative fuel heavy duty and medium duty vehicles,['bill'],[],190th,Massachusetts,lower
ocd-bill/0199034e-4365-480d-bf48-f6536f4ed316,H 835,An Act requiring child-resistant packaging of liquid nicotine containers,['bill'],[],190th,Massachusetts,lower
ocd-bill/4cf97ddf-5e8f-4289-9ad2-f7e94d574557,H 3379,An Act relative to landscape sprinkler systems,['bill'],[],190th,Massachusetts,lower
ocd-bill/9505288c-ff3d-4e39-a1d7-2bb6b249ed5c,H 2238,An Act establishing a task force on elderly and disabled persons residing in public housing,['bill'],[],190th,Massachusetts,lower
ocd-bill/adea2fe4-4907-4967-a6cb-586c63521afa,S 786,An Act relative to obtaining relief from abuse and harassment,['bill'],[],190th,Massachusetts,upper
ocd-bill/04c8f28b-5366-46bf-977a-59d95937ea9c,H 826,An Act to establish the Massachusetts innocence commission,['bill'],[],190th,Massachusetts,lower
ocd-bill/72e87dd2-fe45-47d0-b661-de73f9d70726,H 1630,An Act relative to disabled service-connected veterans and the motor vehicle excise tax,['bill'],[],190th,Massachusetts,lower
ocd-bill/22f40d20-79fa-4656-9a73-b686a755b383,S 1195,An Act granting equal access to original birth certificates to all persons born in Massachusetts,['bill'],[],190th,Massachusetts,upper
ocd-bill/c20910f9-516f-46c6-aa02-9bf774407601,H 3041,An Act to require property owners to bear the cost of relocation assistance,['bill'],[],190th,Massachusetts,lower
ocd-bill/3230f734-b6cf-45c1-af1c-7760a23fbd53,S 465,An Act preventing the disposal of hydraulic fracturing wastewater,['bill'],[],190th,Massachusetts,upper
ocd-bill/347b51e9-385a-4b80-8ecc-183b15b84699,S 247,An Act relative to financial literacy education,['bill'],[],190th,Massachusetts,upper
ocd-bill/c35f1fe6-a094-4d6c-83b5-f779edc62f67,H 3061,An Act to amend Section 19(5) of Chapter 122,['bill'],[],190th,Massachusetts,lower
ocd-bill/3ffa6437-045e-4ae2-9eee-5cfbd9811676,H 36,An Act relative to the deposit of public monies,['bill'],[],190th,Massachusetts,lower
ocd-bill/b0d3f5a8-75a4-4ab2-9083-83d4d210de56,H 1222,An Act providing for the establishment and operation of a cancer drug repository program,['bill'],[],190th,Massachusetts,lower
ocd-bill/007bfbef-7f6f-4643-af1b-3bedf7a39c39,H 2574,An Act to provide pensions to surviving spouses of Department of Children and Families social workers killed in the line of duty,['bill'],[],190th,Massachusetts,lower
ocd-bill/1cd064e2-911c-478f-ab15-ecd6e8028b68,H 274,An Act relative to charter school renewal,['bill'],[],190th,Massachusetts,lower
ocd-bill/13fb17c1-34cc-4b02-82e3-770d175e5428,H 865,An Act relative to profits from crime,['bill'],[],190th,Massachusetts,lower
ocd-bill/356df217-4426-4aa5-a956-5be9fdff8f1d,H 3870,An Act empowering law enforcement to cooperate with the United States to transfer custody of convicted criminals,['bill'],[],190th,Massachusetts,lower
ocd-bill/23aa2a69-c8be-4738-9c09-94b23c15e01e,H 1865,An Act providing for a distinctive registration plate for firefighters,['bill'],[],190th,Massachusetts,lower
ocd-bill/289eb030-e5d5-4e13-a4df-32e442f6d6e4,H 236,An Act promoting school services,['bill'],[],190th,Massachusetts,lower
ocd-bill/a645ccf6-27ae-4262-9cdc-e49fdbf86f3e,H 1670,An Act relative to Commonwealth building projects,['bill'],[],190th,Massachusetts,lower
ocd-bill/4fbd6522-83f9-41ae-b52c-5f459579d451,H 1877,An Act requiring medical exams for certain school bus drivers,['bill'],[],190th,Massachusetts,lower
ocd-bill/d9f3820e-eb65-4c93-a70f-5e36b53405f8,H 478,An Act establishing uniform safeguards and public protections for consumers conducting bank transactions at automated teller machines,['bill'],[],190th,Massachusetts,lower
ocd-bill/d017ae15-9f38-468e-bd96-44f44752c19a,H 2993,An Act relative to the oral health workforce,['bill'],[],190th,Massachusetts,lower
ocd-bill/11d1e0dd-5f0e-411b-ba73-5ac4cd66310c,H 3652,"Order relative to establishing a joint special committee to make an investigation and study relative to establishing a suitable memorial to Reverend Dr. Martin Luther King, Jr.",['bill'],[],190th,Massachusetts,lower
ocd-bill/9d36eb72-8cce-4a83-88eb-df623915a285,H 1392,An Act relative to labor relations,['bill'],[],190th,Massachusetts,lower
ocd-bill/50e6b433-e85a-43aa-9621-3ade83e0be11,SD 2757,Report of Massachusetts Department of Transportation (pursuant to Section 196 of Chapter 46 of the Acts of 2015) submitting the MBTA's annual report on procurement (copies having been forwarded as required to the Senate Committee on Ways and Means and Joint Committee on Transportation),['bill'],[],190th,Massachusetts,upper
ocd-bill/88431f2d-8824-4dce-8adf-6b05b1119bc7,S 397,An Act requiring photo identification to receive a ballot,['bill'],[],190th,Massachusetts,upper
ocd-bill/4e8da7b6-5f7a-438d-aa4a-287429470d6b,S 1804,An Act Lighten Up Act,['bill'],[],190th,Massachusetts,upper
ocd-bill/4467d1ba-5613-4578-a245-8df1671db022,H 63,"Proposal for a legislative amendment to the Constitution to declare that corporations are not people, money is not speech",['bill'],[],190th,Massachusetts,lower
ocd-bill/cd08fc33-78e7-4391-b0d4-813a282a0ccc,S 160,An Act relative to enhancing Alcoholic Beverages Control Commission background checks,['bill'],[],190th,Massachusetts,upper
ocd-bill/274c07db-f4c1-44c0-a197-f589db100275,H 3575,An Act relative to colon screenings,['bill'],[],190th,Massachusetts,lower
ocd-bill/f976b4f7-f6dd-460a-bf4d-8e333154d670,H 2845,An Act relative to substance abuse education in public schools,['bill'],[],190th,Massachusetts,lower
ocd-bill/8ec0b642-bebe-4f99-a1fd-cfd027ed8ff5,H 4399,FY19 Budget Order,['bill'],[],190th,Massachusetts,lower
ocd-bill/dfa961a6-ecca-426f-a8e8-32371ba2e998,H 3271,An Act establishing a smart gun technology task force,['bill'],[],190th,Massachusetts,lower
ocd-bill/acf93a93-4fb2-47ac-903e-93dca4dce106,S 345,An Act authorizing the option of providing basic common sense health services for residents of assisted living residences,['bill'],[],190th,Massachusetts,upper
ocd-bill/1c56e613-e717-4e74-b50f-0ff142c6407d,H 3023,An Act further amending Mass General Laws Chapter 217,['bill'],[],190th,Massachusetts,lower
ocd-bill/5ba0bd96-a001-4fb8-9601-efaf7efd9da5,H 3383,An Act relative to equity and public contracting,['bill'],[],190th,Massachusetts,lower
ocd-bill/8d450875-29e5-45a0-9bde-d766299c5d31,H 1941,An Act relative to emergency medical transportation provided to veterans,['bill'],[],190th,Massachusetts,lower
ocd-bill/0ad897f9-8426-4491-80e6-f4a08cc4e4b7,H 570,An Act to encourage retirement planning,['bill'],[],190th,Massachusetts,lower
ocd-bill/df25eace-89f7-4785-bf60-845d485846f2,H 720,An Act to preserve access to inpatient mental health services for individuals with mental illness,['bill'],[],190th,Massachusetts,lower
ocd-bill/dc99f997-67cf-44f9-8fe9-92b0a14fb2e7,H 1351,An Act providing that decisions of the Labor Relations Commission in representation cases shall be subject to judicial review,['bill'],[],190th,Massachusetts,lower
ocd-bill/47247e15-2729-4deb-97e3-95ea915202e6,SD 8,A&F report on Natick Soldier Systems Center,['bill'],[],190th,Massachusetts,upper
ocd-bill/ff007475-fe20-45a3-aa88-c961523e4725,H 3054,An Act protecting Department of Youth Services employees,['bill'],[],190th,Massachusetts,lower
ocd-bill/0970ab43-7bc3-426a-9777-d77b8bd80944,H 1812,An Act establishing a medical delay for the payment of civil motor vehicle fines and municipal parking tickets for persons suffering from a serious illness,['bill'],[],190th,Massachusetts,lower
ocd-bill/ca3de159-78e0-4e52-9cb8-6af7ec593a0c,H 1482,An Act relative to the schedule of payment of estimated corporate taxes,['bill'],[],190th,Massachusetts,lower
ocd-bill/18881ac6-34a5-4e7c-b448-64fb03cda1d8,S 449,"An Act to reduce solid waste, increase recycling and generate municipal cost savings",['bill'],[],190th,Massachusetts,upper
ocd-bill/cde9156b-e8aa-4929-a23c-80f6bb6f739e,H 468,An Act to invasive plants,['bill'],[],190th,Massachusetts,lower
ocd-bill/ac605feb-de6b-43a9-838c-8f54d486043f,H 939,An Act relative to motor vehicle homicide,['bill'],[],190th,Massachusetts,lower
ocd-bill/2bd6ab6b-87c2-43c7-99a4-0ed8ee8f3fbc,S 57,An Act to provide financial assistance for funeral and burial expenses of the deceased to those in need,['bill'],[],190th,Massachusetts,upper
ocd-bill/121d4f96-ad2e-4c13-a7fd-406b754bf69e,S 789,An Act relative to traffic and pedestrian stop data,['bill'],[],190th,Massachusetts,upper
ocd-bill/df807857-414e-487c-8f98-4f7db822dae7,H 2978,An Act relative providing insurance coverage for biennial echocardiogram and concussion analysis for persons under the age of 18,['bill'],[],190th,Massachusetts,lower
ocd-bill/287d03ff-7517-4756-82e9-b4d9150fd598,S 1841,An Act expediting the transition to a renewable energy portfolio,['bill'],[],190th,Massachusetts,upper
ocd-bill/e17c5d33-7f98-4da1-8b50-20644eacb22f,H 487,An Act relative to the transparency of mental health benefits,['bill'],[],190th,Massachusetts,lower
ocd-bill/69e05ce0-1e03-439a-9f52-65ce226e37f0,S 830,An Act relative to adjusting the credit for nonpayment of fines,['bill'],[],190th,Massachusetts,upper
ocd-bill/4d3598ca-bbb7-4a54-8401-5c2f4a36aec6,H 519,An Act relative to consumer protection following a bankruptcy,['bill'],[],190th,Massachusetts,lower
ocd-bill/69e19309-4127-4ad9-8ebb-fd1acafedae1,H 4655,An Act relative to out-of-hospital birth access and safety,['bill'],[],190th,Massachusetts,lower
ocd-bill/e401872e-db31-46b9-81ae-fa8a83e508a2,H 1471,An Act relative to providing tax processing and filing assistance for certain disabled veterans,['bill'],[],190th,Massachusetts,lower
ocd-bill/5c562f27-1577-4a94-b215-549c377f65e8,S 1444,An Act relative to public higher education campus police officers injured in the line of duty,['bill'],[],190th,Massachusetts,upper
ocd-bill/d6de3632-f2a6-4cb0-ad08-1cc60c6c31c3,H 1369,An Act requiring review for determining category 4 eligibility,['bill'],[],190th,Massachusetts,lower
ocd-bill/d9e2058d-8336-4fd5-8a03-d382d6ebd5f1,S 161,An Act strengthening the enforcement of certain licenses,['bill'],[],190th,Massachusetts,upper
ocd-bill/95c5ebb0-94c0-4de6-b777-4965c019dfdf,S 822,An Act relative to access to a decedent's electronic mail accounts,['bill'],[],190th,Massachusetts,upper
ocd-bill/269f8ecd-ec90-4c78-a004-441710a0aa39,SD 2665,"Communication from the Hampshire Sheriff's Office relative to a plan of correction for the Hampshire County Jail & House of Correction inspection dated May 8, 2018",['bill'],[],190th,Massachusetts,upper
ocd-bill/6597379f-7057-4c7f-8168-092ef338c42a,S 1348,An Act relative to the use of unmanned aerial systems,['bill'],[],190th,Massachusetts,upper
ocd-bill/91c706f9-530b-4845-82b9-0eb7b3d217d6,H 467,Resolve protecting the legal harvest of striped bass,['bill'],[],190th,Massachusetts,lower
ocd-bill/fb082a0c-559c-46a7-92a0-6c3e2757c81b,H 1276,An Act relative to military grade controlled property,['bill'],[],190th,Massachusetts,lower
ocd-bill/8211c895-52ff-482f-a7d3-6f3d618c93f9,S 1479,An Act relative to Massachusetts certified emergency telecommunications,['bill'],[],190th,Massachusetts,upper
ocd-bill/2e9cb059-0e23-4b73-942c-8468cd812f45,S 11,Proposal for a legislative amendment to the Constitution establishing an independent redistricting commission,['bill'],[],190th,Massachusetts,upper
ocd-bill/9a2d7a74-7a66-49a5-aa15-69416739f061,H 1618,An Act relative to income tax rates,['bill'],[],190th,Massachusetts,lower
ocd-bill/4acbf60e-bc5c-42fc-a1c9-fa47c25e8f05,H 2719,An Act relative to commercial driver licensing,['bill'],[],190th,Massachusetts,lower
ocd-bill/a5fc47a6-e866-47a1-b4f0-9bbb448ca940,H 3434,An Act relative to organ donation,['bill'],[],190th,Massachusetts,lower
ocd-bill/57499bd1-8ad7-4ea7-bfb1-e5163accdf9c,H 3954,An Act Authorizing the Town of Dracut to Grant 4 Additional Licenses for the Sale of Alcoholic Beverages to be Drunk on the Premises,['bill'],[],190th,Massachusetts,lower
ocd-bill/4f1673a3-dcce-4f14-b325-f2865d5a9ee2,H 3599,"special procedures for consideration of the House Bill making appropriations for fiscal year 2018 for the maintenance of departments, boards, commissions, institutions and certain activities of the Commonwealth, for interest, sinking fund and serial bond requirements and for certain permanent improvements (House, No. 3600) ought to be adopted",['bill'],[],190th,Massachusetts,lower
ocd-bill/fcf5fcf6-1744-4804-8166-ea1250c9415c,H 4291,"An Order relative to updating the structures, policies, procedures and operations of the human resources function for the House of Representatives, including those that relate to ensuring a workplace free of sexual harassment and retaliation [for the report of the Counsel to the House on this subject, see H4263]",['bill'],[],190th,Massachusetts,lower
ocd-bill/30bc73b8-b7c1-4ce3-ac39-80d68188bd12,H 4795,regulation,['bill'],[],190th,Massachusetts,lower
ocd-bill/6e3f75ae-db12-45c2-92a6-67f1f6cb535b,S 1748,An Act relative to taxes and fee transparency,['bill'],[],190th,Massachusetts,upper
ocd-bill/ec0b6042-9c31-4ea6-9099-d54e37dc7e73,H 40,An Act relative to financial literacy,['bill'],[],190th,Massachusetts,lower
ocd-bill/14d788a8-2e31-4c7f-851f-b7ab87e08a7b,S 1562,An Act to promote healthy alternatives to sugary drinks,['bill'],[],190th,Massachusetts,upper
ocd-bill/e5093b1c-7c57-42c8-aac8-e33c730c28b1,H 2589,An Act relative to chapter land applications,['bill'],[],190th,Massachusetts,lower
ocd-bill/121a7521-d84c-41bd-9a60-be50e14169e2,S 1881,An Act relative to energy efficiency improvements,['bill'],[],190th,Massachusetts,upper
ocd-bill/52f0adb3-e287-4881-abbc-e3bb07c345ec,H 3037,An Act to promote better outcomes for young people in the Commonwealth,['bill'],[],190th,Massachusetts,lower
ocd-bill/80237c92-88b0-4cf1-a3fa-346c6cd1aa39,H 2329,An Act improving courthouse safety,['bill'],[],190th,Massachusetts,lower
ocd-bill/f4c21597-e4f4-405e-a296-2245dd083d8b,S 908,An Act extending the statute of limitations for certain actions involving international human rights abuses,['bill'],[],190th,Massachusetts,upper
ocd-bill/8c764e0d-6bfd-455b-9899-6ab62bb9538a,H 753,An Act relative to construction defect claims by condominium owners,['bill'],[],190th,Massachusetts,lower
ocd-bill/015ac3ef-8231-4457-9dec-79f9a338fd04,H 2627,An Act relative to municipal oversight,['bill'],[],190th,Massachusetts,lower
ocd-bill/8cd72550-7184-4a06-bcf7-87ff9ac11467,H 2052,Resolve providing for an investigation and study by a special commission relative to low-income students and special education,['bill'],[],190th,Massachusetts,lower
ocd-bill/e9f321ff-1ba1-46db-9d42-d87470321621,H 2106,An Act regarding ballot voting options,['bill'],[],190th,Massachusetts,lower
ocd-bill/ec4e2cd2-67af-4c97-8ea0-d7339faaed3f,H 3561,"An Act relative to the importation of animals for rescue, shelter, foster, adoption or remote sale",['bill'],[],190th,Massachusetts,lower
ocd-bill/0baf524c-f5f6-4078-a1e1-de18c460171a,H 2152,An Act relative to a cranberry wetland mitigation bank,['bill'],[],190th,Massachusetts,lower
ocd-bill/3b8835b4-581d-4a04-8cfa-d3ad94d62b07,H 948,An Act relative to transmitting indecent visual depictions by teens,['bill'],[],190th,Massachusetts,lower
ocd-bill/17d5b814-32a5-4019-adca-1894b63dc8b0,S 1942,An Act to waive motor vehicle registration fees for disabled veterans,['bill'],[],190th,Massachusetts,upper
ocd-bill/a7e795f9-ca8a-446a-aa46-10ebb952dc5a,S 750,An Act streamlining housing permitting,['bill'],[],190th,Massachusetts,upper
ocd-bill/aa0c039d-80ef-4faf-b232-87b0726fa9e6,S 2025,An Act relative to veterans,['bill'],[],190th,Massachusetts,upper
ocd-bill/eaf0a7ff-b979-4993-b2a6-eff0c98fccff,SD 2670,"An Act establishing a sick leave bank for Norma Jean Silva, an employee of the trial court of the Commonwealth",['bill'],[],190th,Massachusetts,upper
ocd-bill/9919c5f5-ef84-4c49-8c74-ab2b8adb13c0,H 1685,An Act prohibiting discrimination in state contracts,['bill'],[],190th,Massachusetts,lower
ocd-bill/48cae9d5-3e32-4891-883a-d4d9c22fe909,H 4556,An Act Protecting the Rights of Custodial and Other Non-Teaching Employees of School Districts,['bill'],[],190th,Massachusetts,lower
ocd-bill/4eefe661-8129-47f7-9e99-c0c7f8e77ef5,H 2051,"An Act to document learning readiness, achievement and growth of public school students",['bill'],[],190th,Massachusetts,lower
ocd-bill/cdaa3223-593f-493a-a889-c4ab30d9c885,H 4230,An Act relative to publicly owned treatment works reserve power systems,['bill'],[],190th,Massachusetts,lower
ocd-bill/0157e2c1-3d0f-4620-892b-d20d447029ca,H 2298,An Act relative to the protection of children,['bill'],[],190th,Massachusetts,lower
ocd-bill/e4c6926f-d9cf-432f-88ec-f86d789c4b89,S 2416,An Act relative to the retirement of state university and community college police officers,['bill'],[],190th,Massachusetts,upper
ocd-bill/b05a8127-e26b-4d9e-8463-c54beee5a9b6,S 1073,An Act relative to marijuana potency,['bill'],[],190th,Massachusetts,upper
ocd-bill/8e53b8c6-f570-48a0-bbb5-9cd9b26a0662,H 3414,An Act relative to carriers of property by motor vehicle,['bill'],[],190th,Massachusetts,lower
ocd-bill/53b66f73-3d8a-4311-baa1-ccdedccf6446,H 4922,"Resolve reviving and further continuing the special commission established to investigate and report on the preservation of Polish culture and history in the Pioneer Valley.
",['bill'],[],190th,Massachusetts,lower
ocd-bill/fe4c1655-7ba1-4498-b2a3-93c27ba86771,S 353,An Act to prevent patient abuse and death in nursing homes,['bill'],[],190th,Massachusetts,upper
ocd-bill/cea301b8-3af9-4122-b3fa-635cb7065fec,S 869,An Act relative to justices of the peace,['bill'],[],190th,Massachusetts,upper
ocd-bill/e2afd0c0-1d00-4e9f-84aa-d4d2e9f6cd18,S 933,An Act relative to health care proxies,['bill'],[],190th,Massachusetts,upper
ocd-bill/9100671f-015c-4575-b3d6-48175c5df014,H 3331,An Act relative to internet sales tax,['bill'],[],190th,Massachusetts,lower
ocd-bill/66f745c1-1775-48d1-a457-636fe53faff1,S 610,An Act to ensure effective health care cost control,['bill'],[],190th,Massachusetts,upper
ocd-bill/48696463-bb84-4044-bb5b-dfbe528d926e,H 1596,An Act to spur growth in the local consumer driven retail economy,['bill'],[],190th,Massachusetts,lower
ocd-bill/78326a2e-f6ac-4f9a-89d4-01f5dd3b87dc,H 2236,An Act to ensure minimum fair wages and employment stability for adjunct faculty,['bill'],[],190th,Massachusetts,lower
