id,bill_id,note,date,classification,extras
91a7a88e-51d2-4b0e-b8d8-95c4eb04277e,ocd-bill/d650663b-92fb-4a6d-9de5-c56c840d539c,Bill Text,,,{}
dd9264cc-3824-4853-ad1a-a1efb9d1a94b,ocd-bill/93e6fc87-7ff1-4e51-99c8-2f68c3c101c1,Bill Text,,,{}
965067e9-1ffe-406e-9bc5-bf1511e132e6,ocd-bill/da27dc39-44fe-4b84-bdb8-0b2edb172b0c,Bill Text,,,{}
124d154b-2d73-4187-b126-9adb18f12384,ocd-bill/92a4da5c-8f3b-402f-872b-92fcbed072f2,Bill Text,,,{}
e7b12e4a-207f-4935-98ae-59288d590684,ocd-bill/be35a3ba-c8b0-4802-b3dd-b54269aa4bbf,Bill Text,,,{}
c0492619-722c-4dda-a9c6-82de0694b208,ocd-bill/5d76eb7e-6b36-48a7-9fec-bdc729349c50,Bill Text,,,{}
e1d6af71-5862-4fbe-bdf5-65df11d54eef,ocd-bill/c93ae8c9-bae9-45fc-a2f1-9ee83678c325,Bill Text,,,{}
dc4b50fe-59c1-46e4-833a-f3f3edc10f6b,ocd-bill/59459d10-6020-41b8-8b63-87feca429c41,Bill Text,,,{}
635e9836-c282-4fb9-88f9-4e5133fae2c4,ocd-bill/6e29fda7-e244-4f5e-b863-d543cea9e93d,Bill Text,,,{}
d99b9435-f4e0-45c7-8a37-ec66696e7cb0,ocd-bill/a9f85ada-abb4-4cfb-a664-07d4721f51d7,Bill Text,,,{}
aa8f31d1-641f-4413-a3c6-72c7b06aeeb7,ocd-bill/685b2d08-465f-4dbf-ac07-162608fa985f,Bill Text,,,{}
5b2ad538-24a0-42f8-b61c-db7dc24872ac,ocd-bill/3b064d0d-ad47-4e77-a5ad-e6a2eb5e4e5c,Bill Text,,,{}
63b8b1a9-241a-4931-a6f3-0ac989e58705,ocd-bill/fb20361f-cdf8-4534-ad0e-1d79faa2154a,Bill Text,,,{}
9f454e91-99ae-41bb-810b-f7240f6ab5eb,ocd-bill/a53c1995-d79a-4529-a1dd-14a3af8eab7f,Bill Text,,,{}
0694188e-f107-4a66-b089-80f6e1a1159b,ocd-bill/c7209de8-3f7a-4070-8b1f-7f858f7b01f3,Bill Text,,,{}
aa0b2700-318d-47a9-a32b-9197433d2b0c,ocd-bill/9f40924d-5ffd-44ea-8180-bec444262318,Bill Text,,,{}
ae3231d7-10a3-43d8-8e09-de4915da0758,ocd-bill/ec36fcfc-8994-4d24-b230-e2c90646b0e3,Bill Text,,,{}
ae691fbc-4bb9-4b46-be39-df9d7af8e0ea,ocd-bill/d9fdc65b-7664-4010-93de-ff3a128f47c5,Bill Text,,,{}
90741a05-1497-48c2-8424-868fc960844e,ocd-bill/f25591eb-db65-4133-b858-e908199f0889,Bill Text,,,{}
97ad438a-3990-44ef-9177-ee91f3c121a8,ocd-bill/9e465c16-af95-4fd9-9191-77e86317e7a4,Bill Text,,,{}
e0450c6e-8ce4-4fad-9c2e-0a8d94292aff,ocd-bill/63e64f54-5758-474b-962a-794744faf21a,Bill Text,,,{}
b52824c3-efd0-41f0-98e7-773ec6d3bfe3,ocd-bill/dea5c664-95c2-40d9-a5e3-188be420a359,Bill Text,,,{}
