id,bill_id,note,date,classification,extras
460596b9-5a34-4f81-a946-731d3c298716,ocd-bill/90258467-f3dd-45e1-8243-d1afa5378d52,Bill Text,,,{}
d4f26ea8-77d1-40ca-b97b-a5a5f7648592,ocd-bill/658fa00c-3b4d-45f5-80e7-f59f88b05dec,Bill Text,,,{}
b1c34d71-50bc-456f-9fe1-fe0a5d187ca0,ocd-bill/32a39034-bfe1-4b0a-82e1-b6fd98c75856,Bill Text,,,{}
b9ac4a3d-fadf-42c8-9b77-a492f8c9fb44,ocd-bill/d8a11c6d-70e8-497a-b014-27a5060390a2,Bill Text,,,{}
1296ae9e-e047-4d32-92eb-ce804f5a1b5e,ocd-bill/6a8c7bc4-966f-4e54-a008-5353b99b83aa,Bill Text,,,{}
2b32ce6f-9b6c-45d3-aead-08196f4dc08a,ocd-bill/73d67ba8-2d26-44b7-8e22-3035a30ef9d2,Bill Text,,,{}
3cece190-367e-46aa-91a7-1e7e662bf8b8,ocd-bill/532a4148-0123-4aaf-8513-36dac7a4d45f,Bill Text,,,{}
7a86e837-6862-44dc-a523-3912ece8c20f,ocd-bill/e0d845b7-aa8f-44e3-a89e-ba3aeaf909f1,Bill Text,,,{}
33060ffd-0ae9-463b-8d20-7efc0a4a47b8,ocd-bill/24a403f8-4fb6-4109-86ef-3cda8dd0171d,Bill Text,,,{}
db89de40-76e2-44e8-a275-964b546718f2,ocd-bill/ccb090b9-22f0-4194-813f-92c0862917d6,Bill Text,,,{}
56d09596-0dad-4780-9eff-09b229f36909,ocd-bill/f426eee5-feab-473c-a1bd-156938f6d7cc,Bill Text,,,{}
ba907c07-0cb6-47aa-afe8-6c6124abf4bc,ocd-bill/717f7be9-76de-4db2-9882-688035e793b7,Bill Text,,,{}
e1d898f4-3faa-4c21-bb57-1bc2be85ea8e,ocd-bill/ed72d335-8a6b-46f7-8902-2429b06a31f9,Bill Text,,,{}
3ee28daf-0b22-4786-b2db-ec593ec2f31f,ocd-bill/ac8f1d3a-484d-4fc5-9637-ea9e86fa6faa,Bill Text,,,{}
2375cef3-11c7-4a54-bd4d-95668c4b1f90,ocd-bill/935fb199-a381-404c-8235-b6334a587f02,Bill Text,,,{}
6e3df8be-8d66-47aa-a361-f4e114c7de11,ocd-bill/4b839fa5-1584-4e4c-9192-a914dbb4d44d,Bill Text,,,{}
8a42355d-f23b-4c52-8b81-b56c55a75d08,ocd-bill/221e1a03-1389-4faf-a566-1951f7fa2ff9,Bill Text,,,{}
56a0d39d-81cc-4100-aab4-9b248b49d37c,ocd-bill/c35eb517-0903-4d1b-a6c1-00a631142654,Bill Text,,,{}
40aac9c0-d762-4479-9d5a-4e6c6e788d88,ocd-bill/983f7152-414b-49f6-aa26-1bd8217e5685,Bill Text,,,{}
c9093301-5b6c-4dee-9615-759f256b22f6,ocd-bill/12346dd2-d159-4bd7-8d17-1b24e54497ee,Bill Text,,,{}
9dd879ca-ce15-43a6-900f-f06a92032220,ocd-bill/a6197c7b-69d5-4492-9e42-a360e251b589,Bill Text,,,{}
72e7a5c1-293d-45d4-91f0-cefd565d51b7,ocd-bill/9edd79d7-920d-4cdd-bcf1-677f133ae582,Bill Text,,,{}
7aad346c-4832-4284-be29-56c9627dae2c,ocd-bill/b82f3062-7a81-4c32-a051-e8c8c9a839a7,Bill Text,,,{}
576a9e08-ebee-48a0-ac8b-969bef5a833d,ocd-bill/301fb84b-338a-4703-9c07-6c3b483f9245,Bill Text,,,{}
41275961-6653-4984-b0fa-3f27cac58233,ocd-bill/bd3dc141-c792-4a34-b804-5d8571686812,Bill Text,,,{}
9d2d50ab-1de3-4682-8211-039baf8b1252,ocd-bill/f60d0b1f-571f-4874-a16b-ded1473d9643,Bill Text,,,{}
674fc3ec-36b3-4d40-aabb-9a09b4513a59,ocd-bill/d3b5b9c1-c4eb-48d7-a5c2-3656f87bf281,Bill Text,,,{}
e9864071-49b2-493d-b969-28f058fd0ce3,ocd-bill/0383c105-8f20-4b4e-a339-27794a2447ba,Bill Text,,,{}
2805b066-f962-4f82-a952-9c2c16286e75,ocd-bill/8942fedb-6464-4907-8465-a058c8ae0247,Bill Text,,,{}
342a3cf7-89cd-481d-a720-7925e17bf296,ocd-bill/88e9a95e-5ab1-4b7d-9116-ee018c5dffe6,Bill Text,,,{}
